TransactionID,BranchID,City,Date,Amount,Status
MU040108,MU-4,Mumbai,2024-04-18,9414,Success
MU040109,MU-4,Mumbai,2024-04-19,9029,Success
MU040110,MU-4,Mumbai,2024-04-20,9508,Failed
MU040111,MU-4,Mumbai,2024-04-21,1389,Success
MU040112,MU-4,Mumbai,2024-04-22,9769,Failed
MU040113,MU-4,Mumbai,2024-04-23,6488,Failed
MU040114,MU-4,Mumbai,2024-04-24,8744,Failed
MU040115,MU-4,Mumbai,2024-04-25,6619,Success
MU040116,MU-4,Mumbai,2024-04-26,5388,Failed
MU040117,MU-4,Mumbai,2024-04-27,7890,Success
MU040118,MU-4,Mumbai,2024-04-28,2907,Failed
MU040119,MU-4,Mumbai,2024-04-29,6846,Success
MU040120,MU-4,Mumbai,2024-04-30,4671,Failed
MU040121,MU-4,Mumbai,2024-05-01,6236,Failed
MU040122,MU-4,Mumbai,2024-05-02,893,Success
MU040123,MU-4,Mumbai,2024-05-03,7737,Failed
MU040124,MU-4,Mumbai,2024-05-04,8867,Success
MU040125,MU-4,Mumbai,2024-05-05,5128,Failed
MU040126,MU-4,Mumbai,2024-05-06,7737,Failed
MU040127,MU-4,Mumbai,2024-05-07,5674,Failed
MU040128,MU-4,Mumbai,2024-05-08,7539,Failed
MU040129,MU-4,Mumbai,2024-05-09,1506,Failed
MU040130,MU-4,Mumbai,2024-05-10,7952,Failed
MU040131,MU-4,Mumbai,2024-05-11,8922,Success
MU040132,MU-4,Mumbai,2024-05-12,5519,Success
MU040133,MU-4,Mumbai,2024-05-13,722,Failed
MU040134,MU-4,Mumbai,2024-05-14,3113,Success
MU040135,MU-4,Mumbai,2024-05-15,8955,Failed
MU040136,MU-4,Mumbai,2024-05-16,9806,Failed
MU040137,MU-4,Mumbai,2024-05-17,3182,Failed
MU040138,MU-4,Mumbai,2024-05-18,3690,Success
MU040139,MU-4,Mumbai,2024-05-19,4245,Failed
MU040140,MU-4,Mumbai,2024-05-20,4274,Success
MU040141,MU-4,Mumbai,2024-05-21,523,Failed
MU040142,MU-4,Mumbai,2024-05-22,5967,Failed
MU040143,MU-4,Mumbai,2024-05-23,5566,Failed
MU040144,MU-4,Mumbai,2024-05-24,1916,Failed
MU040145,MU-4,Mumbai,2024-05-25,1374,Success
MU040146,MU-4,Mumbai,2024-05-26,9588,Failed
MU040147,MU-4,Mumbai,2024-05-27,3550,Failed
MU040148,MU-4,Mumbai,2024-05-28,3566,Failed
MU040149,MU-4,Mumbai,2024-05-29,7583,Success
MU040150,MU-4,Mumbai,2024-05-30,6675,Failed
MU040151,MU-4,Mumbai,2024-05-31,4328,Success
MU040152,MU-4,Mumbai,2024-06-01,1603,Success
MU040153,MU-4,Mumbai,2024-06-02,763,Failed
MU040154,MU-4,Mumbai,2024-06-03,210,Failed
MU040155,MU-4,Mumbai,2024-06-04,7549,Failed
MU040156,MU-4,Mumbai,2024-06-05,8047,Failed
MU040157,MU-4,Mumbai,2024-06-06,1362,Failed
MU040158,MU-4,Mumbai,2024-06-07,8011,Failed
MU040159,MU-4,Mumbai,2024-06-08,1302,Failed
MU040160,MU-4,Mumbai,2024-06-09,8027,Success
MU040161,MU-4,Mumbai,2024-06-10,2405,Failed
MU040162,MU-4,Mumbai,2024-06-11,8447,Success
MU040163,MU-4,Mumbai,2024-06-12,656,Failed
MU040164,MU-4,Mumbai,2024-06-13,559,Success
MU040165,MU-4,Mumbai,2024-06-14,9674,Success
MU040166,MU-4,Mumbai,2024-06-15,1857,Success
MU040167,MU-4,Mumbai,2024-06-16,6995,Failed
MU040168,MU-4,Mumbai,2024-06-17,7570,Success
MU040169,MU-4,Mumbai,2024-06-18,5288,Failed
MU040170,MU-4,Mumbai,2024-06-19,1702,Failed
MU040171,MU-4,Mumbai,2024-06-20,4555,Failed
MU040172,MU-4,Mumbai,2024-06-21,1780,Success
MU040173,MU-4,Mumbai,2024-06-22,7764,Success
MU040174,MU-4,Mumbai,2024-06-23,2398,Success
MU040175,MU-4,Mumbai,2024-06-24,6539,Failed
MU040176,MU-4,Mumbai,2024-06-25,4403,Failed
MU040177,MU-4,Mumbai,2024-06-26,1275,Success
MU040178,MU-4,Mumbai,2024-06-27,6539,Success
MU040179,MU-4,Mumbai,2024-06-28,3656,Failed
MU040180,MU-4,Mumbai,2024-06-29,534,Failed
MU040181,MU-4,Mumbai,2024-06-30,8765,Success
MU040182,MU-4,Mumbai,2024-07-01,2993,Failed
MU040183,MU-4,Mumbai,2024-07-02,1445,Failed
MU040184,MU-4,Mumbai,2024-07-03,4431,Success
MU040185,MU-4,Mumbai,2024-07-04,2089,Failed
MU040186,MU-4,Mumbai,2024-07-05,2125,Failed
MU040187,MU-4,Mumbai,2024-07-06,7407,Success
MU040188,MU-4,Mumbai,2024-07-07,8177,Success
MU040189,MU-4,Mumbai,2024-07-08,4304,Success
MU040190,MU-4,Mumbai,2024-07-09,3492,Success
MU040191,MU-4,Mumbai,2024-07-10,5848,Success
MU040192,MU-4,Mumbai,2024-07-11,6559,Failed
MU040193,MU-4,Mumbai,2024-07-12,6069,Failed
MU040194,MU-4,Mumbai,2024-07-13,4626,Failed
MU040195,MU-4,Mumbai,2024-07-14,4577,Failed
MU040196,MU-4,Mumbai,2024-07-15,3704,Failed
MU040197,MU-4,Mumbai,2024-07-16,884,Success
MU040198,MU-4,Mumbai,2024-07-17,8420,Failed
MU040199,MU-4,Mumbai,2024-07-18,7456,Failed
