TransactionID,BranchID,City,Date,Amount,Status
CH040047,CH-4,Chennai,2024-02-17,1986,Success
CH040048,CH-4,Chennai,2024-02-18,915,Failed
CH040049,CH-4,Chennai,2024-02-19,7688,Failed
CH040050,CH-4,Chennai,2024-02-20,9369,Success
CH040051,CH-4,Chennai,2024-02-21,3477,Failed
CH040052,CH-4,Chennai,2024-02-22,5892,Success
CH040053,CH-4,Chennai,2024-02-23,1991,Success
CH040054,CH-4,Chennai,2024-02-24,4151,Failed
CH040055,CH-4,Chennai,2024-02-25,1695,Success
CH040056,CH-4,Chennai,2024-02-26,6958,Success
CH040057,CH-4,Chennai,2024-02-27,5795,Success
CH040058,CH-4,Chennai,2024-02-28,9542,Failed
CH040059,CH-4,Chennai,2024-02-29,1676,Failed
CH040060,CH-4,Chennai,2024-03-01,6777,Success
CH040061,CH-4,Chennai,2024-03-02,5901,Success
CH040062,CH-4,Chennai,2024-03-03,1634,Failed
CH040063,CH-4,Chennai,2024-03-04,2098,Success
CH040064,CH-4,Chennai,2024-03-05,7261,Success
CH040065,CH-4,Chennai,2024-03-06,8916,Success
CH040066,CH-4,Chennai,2024-03-07,5957,Failed
CH040067,CH-4,Chennai,2024-03-08,4230,Failed
CH040068,CH-4,Chennai,2024-03-09,3621,Success
CH040069,CH-4,Chennai,2024-03-10,5847,Success
CH040070,CH-4,Chennai,2024-03-11,6348,Failed
CH040071,CH-4,Chennai,2024-03-12,8709,Failed
CH040072,CH-4,Chennai,2024-03-13,233,Failed
CH040073,CH-4,Chennai,2024-03-14,6731,Failed
CH040074,CH-4,Chennai,2024-03-15,6111,Failed
CH040075,CH-4,Chennai,2024-03-16,3252,Success
CH040076,CH-4,Chennai,2024-03-17,7254,Failed
CH040077,CH-4,Chennai,2024-03-18,2201,Success
CH040078,CH-4,Chennai,2024-03-19,3215,Success
CH040079,CH-4,Chennai,2024-03-20,9942,Success
CH040080,CH-4,Chennai,2024-03-21,3048,Failed
CH040081,CH-4,Chennai,2024-03-22,2989,Success
CH040082,CH-4,Chennai,2024-03-23,3959,Success
CH040083,CH-4,Chennai,2024-03-24,1268,Success
CH040084,CH-4,Chennai,2024-03-25,898,Success
CH040085,CH-4,Chennai,2024-03-26,7714,Failed
CH040086,CH-4,Chennai,2024-03-27,793,Success
CH040087,CH-4,Chennai,2024-03-28,7686,Failed
CH040088,CH-4,Chennai,2024-03-29,8545,Failed
CH040089,CH-4,Chennai,2024-03-30,7145,Failed
CH040090,CH-4,Chennai,2024-03-31,5397,Failed
CH040091,CH-4,Chennai,2024-04-01,6637,Failed
CH040092,CH-4,Chennai,2024-04-02,8754,Failed
CH040093,CH-4,Chennai,2024-04-03,4023,Failed
CH040094,CH-4,Chennai,2024-04-04,7781,Success
CH040095,CH-4,Chennai,2024-04-05,7965,Failed
CH040096,CH-4,Chennai,2024-04-06,3401,Failed
CH040097,CH-4,Chennai,2024-04-07,873,Failed
CH040098,CH-4,Chennai,2024-04-08,5673,Success
CH040099,CH-4,Chennai,2024-04-09,9013,Success
CH040100,CH-4,Chennai,2024-04-10,940,Success
CH040101,CH-4,Chennai,2024-04-11,4154,Success
CH040102,CH-4,Chennai,2024-04-12,4872,Success
CH040103,CH-4,Chennai,2024-04-13,5637,Failed
CH040104,CH-4,Chennai,2024-04-14,8595,Success
CH040105,CH-4,Chennai,2024-04-15,7919,Success
CH040106,CH-4,Chennai,2024-04-16,4365,Success
CH040107,CH-4,Chennai,2024-04-17,424,Success
CH040108,CH-4,Chennai,2024-04-18,2495,Failed
CH040109,CH-4,Chennai,2024-04-19,9617,Success
CH040110,CH-4,Chennai,2024-04-20,1004,Failed
CH040111,CH-4,Chennai,2024-04-21,3865,Success
CH040112,CH-4,Chennai,2024-04-22,6773,Success
CH040113,CH-4,Chennai,2024-04-23,8174,Failed
CH040114,CH-4,Chennai,2024-04-24,2575,Failed
CH040115,CH-4,Chennai,2024-04-25,9537,Failed
CH040116,CH-4,Chennai,2024-04-26,4942,Failed
CH040117,CH-4,Chennai,2024-04-27,6723,Failed
CH040118,CH-4,Chennai,2024-04-28,6171,Failed
CH040119,CH-4,Chennai,2024-04-29,5227,Failed
CH040120,CH-4,Chennai,2024-04-30,4239,Failed
CH040121,CH-4,Chennai,2024-05-01,8535,Success
CH040122,CH-4,Chennai,2024-05-02,2793,Success
CH040123,CH-4,Chennai,2024-05-03,5745,Success
CH040124,CH-4,Chennai,2024-05-04,2399,Failed
CH040125,CH-4,Chennai,2024-05-05,6313,Failed
CH040126,CH-4,Chennai,2024-05-06,4000,Success
CH040127,CH-4,Chennai,2024-05-07,5939,Success
CH040128,CH-4,Chennai,2024-05-08,2290,Failed
CH040129,CH-4,Chennai,2024-05-09,2279,Failed
CH040130,CH-4,Chennai,2024-05-10,2765,Success
CH040131,CH-4,Chennai,2024-05-11,3844,Failed
CH040132,CH-4,Chennai,2024-05-12,3068,Failed
CH040133,CH-4,Chennai,2024-05-13,892,Failed
CH040134,CH-4,Chennai,2024-05-14,7040,Success
CH040135,CH-4,Chennai,2024-05-15,7119,Failed
CH040136,CH-4,Chennai,2024-05-16,5686,Success
CH040137,CH-4,Chennai,2024-05-17,5149,Success
CH040138,CH-4,Chennai,2024-05-18,2807,Failed
CH040139,CH-4,Chennai,2024-05-19,8185,Success
CH040140,CH-4,Chennai,2024-05-20,6833,Failed
CH040141,CH-4,Chennai,2024-05-21,8383,Failed
CH040142,CH-4,Chennai,2024-05-22,5174,Failed
CH040143,CH-4,Chennai,2024-05-23,6720,Failed
CH040144,CH-4,Chennai,2024-05-24,4578,Success
CH040145,CH-4,Chennai,2024-05-25,7053,Success
CH040146,CH-4,Chennai,2024-05-26,4748,Failed
CH040147,CH-4,Chennai,2024-05-27,2169,Success
CH040148,CH-4,Chennai,2024-05-28,4662,Success
CH040149,CH-4,Chennai,2024-05-29,4837,Failed
CH040150,CH-4,Chennai,2024-05-30,1540,Failed
CH040151,CH-4,Chennai,2024-05-31,3407,Failed
CH040152,CH-4,Chennai,2024-06-01,6268,Success
CH040153,CH-4,Chennai,2024-06-02,4539,Success
CH040154,CH-4,Chennai,2024-06-03,7572,Failed
CH040155,CH-4,Chennai,2024-06-04,4520,Success
CH040156,CH-4,Chennai,2024-06-05,135,Failed
CH040157,CH-4,Chennai,2024-06-06,2946,Success
CH040158,CH-4,Chennai,2024-06-07,5732,Failed
CH040159,CH-4,Chennai,2024-06-08,8331,Failed
CH040160,CH-4,Chennai,2024-06-09,5992,Success
CH040161,CH-4,Chennai,2024-06-10,5040,Failed
CH040162,CH-4,Chennai,2024-06-11,520,Failed
CH040163,CH-4,Chennai,2024-06-12,2120,Success
CH040164,CH-4,Chennai,2024-06-13,5136,Success
CH040165,CH-4,Chennai,2024-06-14,2290,Failed
CH040166,CH-4,Chennai,2024-06-15,7020,Failed
CH040167,CH-4,Chennai,2024-06-16,9535,Success
CH040168,CH-4,Chennai,2024-06-17,8517,Failed
CH040169,CH-4,Chennai,2024-06-18,1189,Failed
CH040170,CH-4,Chennai,2024-06-19,3100,Success
CH040171,CH-4,Chennai,2024-06-20,9842,Failed
CH040172,CH-4,Chennai,2024-06-21,573,Failed
CH040173,CH-4,Chennai,2024-06-22,2625,Failed
CH040174,CH-4,Chennai,2024-06-23,9973,Success
CH040175,CH-4,Chennai,2024-06-24,1023,Success
CH040176,CH-4,Chennai,2024-06-25,1127,Success
CH040177,CH-4,Chennai,2024-06-26,8314,Success
CH040178,CH-4,Chennai,2024-06-27,7219,Failed
CH040179,CH-4,Chennai,2024-06-28,5695,Failed
CH040180,CH-4,Chennai,2024-06-29,4298,Failed
CH040181,CH-4,Chennai,2024-06-30,5692,Failed
CH040182,CH-4,Chennai,2024-07-01,8142,Failed
CH040183,CH-4,Chennai,2024-07-02,3629,Success
CH040184,CH-4,Chennai,2024-07-03,9151,Success
CH040185,CH-4,Chennai,2024-07-04,9492,Failed
CH040186,CH-4,Chennai,2024-07-05,9555,Failed
CH040187,CH-4,Chennai,2024-07-06,1939,Failed
CH040188,CH-4,Chennai,2024-07-07,4635,Failed
CH040189,CH-4,Chennai,2024-07-08,8437,Failed
CH040190,CH-4,Chennai,2024-07-09,7231,Failed
CH040191,CH-4,Chennai,2024-07-10,8037,Success
CH040192,CH-4,Chennai,2024-07-11,1203,Failed
CH040193,CH-4,Chennai,2024-07-12,8694,Success
CH040194,CH-4,Chennai,2024-07-13,7965,Success
CH040195,CH-4,Chennai,2024-07-14,1809,Failed
CH040196,CH-4,Chennai,2024-07-15,6758,Success
CH040197,CH-4,Chennai,2024-07-16,4569,Failed
CH040198,CH-4,Chennai,2024-07-17,5799,Failed
CH040199,CH-4,Chennai,2024-07-18,2907,Success
