TransactionID,BranchID,City,Date,Amount,Status
CH030052,CH-3,Chennai,2024-02-22,8642,Failed
CH030053,CH-3,Chennai,2024-02-23,6550,Failed
CH030054,CH-3,Chennai,2024-02-24,2725,Failed
CH030055,CH-3,Chennai,2024-02-25,2558,Success
CH030056,CH-3,Chennai,2024-02-26,6618,Failed
CH030057,CH-3,Chennai,2024-02-27,7679,Success
CH030058,CH-3,Chennai,2024-02-28,4379,Success
CH030059,CH-3,Chennai,2024-02-29,2503,Success
CH030060,CH-3,Chennai,2024-03-01,6963,Success
CH030061,CH-3,Chennai,2024-03-02,8657,Failed
CH030062,CH-3,Chennai,2024-03-03,2499,Failed
CH030063,CH-3,Chennai,2024-03-04,5007,Success
CH030064,CH-3,Chennai,2024-03-05,8818,Failed
CH030065,CH-3,Chennai,2024-03-06,1595,Failed
CH030066,CH-3,Chennai,2024-03-07,3653,Failed
CH030067,CH-3,Chennai,2024-03-08,859,Failed
CH030068,CH-3,Chennai,2024-03-09,4662,Success
CH030069,CH-3,Chennai,2024-03-10,5038,Success
CH030070,CH-3,Chennai,2024-03-11,6381,Failed
CH030071,CH-3,Chennai,2024-03-12,9260,Success
CH030072,CH-3,Chennai,2024-03-13,7304,Failed
CH030073,CH-3,Chennai,2024-03-14,1722,Success
CH030074,CH-3,Chennai,2024-03-15,9675,Success
CH030075,CH-3,Chennai,2024-03-16,884,Success
CH030076,CH-3,Chennai,2024-03-17,3905,Failed
CH030077,CH-3,Chennai,2024-03-18,2832,Failed
CH030078,CH-3,Chennai,2024-03-19,1111,Failed
CH030079,CH-3,Chennai,2024-03-20,3214,Success
CH030080,CH-3,Chennai,2024-03-21,8418,Success
CH030081,CH-3,Chennai,2024-03-22,9578,Failed
CH030082,CH-3,Chennai,2024-03-23,334,Success
CH030083,CH-3,Chennai,2024-03-24,3538,Success
CH030084,CH-3,Chennai,2024-03-25,7197,Success
CH030085,CH-3,Chennai,2024-03-26,6565,Success
CH030086,CH-3,Chennai,2024-03-27,1811,Failed
CH030087,CH-3,Chennai,2024-03-28,2745,Failed
CH030088,CH-3,Chennai,2024-03-29,7288,Success
CH030089,CH-3,Chennai,2024-03-30,9288,Failed
CH030090,CH-3,Chennai,2024-03-31,2745,Success
CH030091,CH-3,Chennai,2024-04-01,9334,Failed
CH030092,CH-3,Chennai,2024-04-02,3356,Success
CH030093,CH-3,Chennai,2024-04-03,8392,Success
CH030094,CH-3,Chennai,2024-04-04,1291,Failed
CH030095,CH-3,Chennai,2024-04-05,4498,Success
CH030096,CH-3,Chennai,2024-04-06,9157,Success
CH030097,CH-3,Chennai,2024-04-07,9518,Success
CH030098,CH-3,Chennai,2024-04-08,4236,Success
CH030099,CH-3,Chennai,2024-04-09,8113,Failed
CH030100,CH-3,Chennai,2024-04-10,787,Failed
CH030101,CH-3,Chennai,2024-04-11,762,Success
CH030102,CH-3,Chennai,2024-04-12,1888,Success
CH030103,CH-3,Chennai,2024-04-13,3684,Failed
CH030104,CH-3,Chennai,2024-04-14,2452,Success
CH030105,CH-3,Chennai,2024-04-15,9976,Failed
CH030106,CH-3,Chennai,2024-04-16,9373,Success
CH030107,CH-3,Chennai,2024-04-17,8487,Failed
CH030108,CH-3,Chennai,2024-04-18,5189,Failed
CH030109,CH-3,Chennai,2024-04-19,9837,Failed
CH030110,CH-3,Chennai,2024-04-20,6580,Success
CH030111,CH-3,Chennai,2024-04-21,7178,Success
CH030112,CH-3,Chennai,2024-04-22,6791,Success
CH030113,CH-3,Chennai,2024-04-23,4623,Success
CH030114,CH-3,Chennai,2024-04-24,3210,Failed
CH030115,CH-3,Chennai,2024-04-25,5219,Success
CH030116,CH-3,Chennai,2024-04-26,8218,Failed
CH030117,CH-3,Chennai,2024-04-27,108,Success
CH030118,CH-3,Chennai,2024-04-28,1236,Success
CH030119,CH-3,Chennai,2024-04-29,1972,Success
CH030120,CH-3,Chennai,2024-04-30,2030,Failed
CH030121,CH-3,Chennai,2024-05-01,2366,Success
CH030122,CH-3,Chennai,2024-05-02,2144,Success
CH030123,CH-3,Chennai,2024-05-03,9878,Failed
CH030124,CH-3,Chennai,2024-05-04,1908,Success
CH030125,CH-3,Chennai,2024-05-05,5701,Failed
CH030126,CH-3,Chennai,2024-05-06,3755,Failed
CH030127,CH-3,Chennai,2024-05-07,1776,Success
CH030128,CH-3,Chennai,2024-05-08,3471,Failed
CH030129,CH-3,Chennai,2024-05-09,5516,Success
CH030130,CH-3,Chennai,2024-05-10,959,Failed
CH030131,CH-3,Chennai,2024-05-11,411,Success
CH030132,CH-3,Chennai,2024-05-12,9201,Success
CH030133,CH-3,Chennai,2024-05-13,174,Success
CH030134,CH-3,Chennai,2024-05-14,8789,Failed
CH030135,CH-3,Chennai,2024-05-15,8399,Failed
CH030136,CH-3,Chennai,2024-05-16,8052,Failed
CH030137,CH-3,Chennai,2024-05-17,4707,Failed
CH030138,CH-3,Chennai,2024-05-18,3475,Failed
CH030139,CH-3,Chennai,2024-05-19,3942,Success
CH030140,CH-3,Chennai,2024-05-20,5242,Success
CH030141,CH-3,Chennai,2024-05-21,1712,Failed
CH030142,CH-3,Chennai,2024-05-22,6342,Failed
CH030143,CH-3,Chennai,2024-05-23,3361,Success
CH030144,CH-3,Chennai,2024-05-24,5518,Failed
CH030145,CH-3,Chennai,2024-05-25,2612,Failed
CH030146,CH-3,Chennai,2024-05-26,2640,Failed
CH030147,CH-3,Chennai,2024-05-27,9370,Success
CH030148,CH-3,Chennai,2024-05-28,8102,Failed
CH030149,CH-3,Chennai,2024-05-29,6682,Failed
CH030150,CH-3,Chennai,2024-05-30,1326,Failed
CH030151,CH-3,Chennai,2024-05-31,4127,Success
CH030152,CH-3,Chennai,2024-06-01,2134,Failed
CH030153,CH-3,Chennai,2024-06-02,6537,Failed
CH030154,CH-3,Chennai,2024-06-03,107,Failed
CH030155,CH-3,Chennai,2024-06-04,9894,Success
CH030156,CH-3,Chennai,2024-06-05,1579,Success
CH030157,CH-3,Chennai,2024-06-06,8387,Success
CH030158,CH-3,Chennai,2024-06-07,4503,Failed
CH030159,CH-3,Chennai,2024-06-08,792,Success
CH030160,CH-3,Chennai,2024-06-09,9639,Failed
CH030161,CH-3,Chennai,2024-06-10,7656,Success
CH030162,CH-3,Chennai,2024-06-11,639,Failed
CH030163,CH-3,Chennai,2024-06-12,8348,Failed
CH030164,CH-3,Chennai,2024-06-13,9881,Failed
CH030165,CH-3,Chennai,2024-06-14,8051,Failed
CH030166,CH-3,Chennai,2024-06-15,7537,Success
CH030167,CH-3,Chennai,2024-06-16,7414,Success
CH030168,CH-3,Chennai,2024-06-17,3966,Failed
CH030169,CH-3,Chennai,2024-06-18,8448,Failed
CH030170,CH-3,Chennai,2024-06-19,9080,Success
CH030171,CH-3,Chennai,2024-06-20,2447,Failed
CH030172,CH-3,Chennai,2024-06-21,7919,Failed
CH030173,CH-3,Chennai,2024-06-22,4946,Success
CH030174,CH-3,Chennai,2024-06-23,7832,Failed
CH030175,CH-3,Chennai,2024-06-24,9660,Failed
CH030176,CH-3,Chennai,2024-06-25,5576,Failed
CH030177,CH-3,Chennai,2024-06-26,5459,Success
CH030178,CH-3,Chennai,2024-06-27,2861,Success
CH030179,CH-3,Chennai,2024-06-28,7611,Success
CH030180,CH-3,Chennai,2024-06-29,1749,Failed
CH030181,CH-3,Chennai,2024-06-30,5305,Success
CH030182,CH-3,Chennai,2024-07-01,5396,Failed
CH030183,CH-3,Chennai,2024-07-02,4158,Failed
CH030184,CH-3,Chennai,2024-07-03,6323,Success
CH030185,CH-3,Chennai,2024-07-04,4774,Failed
CH030186,CH-3,Chennai,2024-07-05,7744,Success
CH030187,CH-3,Chennai,2024-07-06,855,Success
CH030188,CH-3,Chennai,2024-07-07,8159,Success
CH030189,CH-3,Chennai,2024-07-08,159,Failed
CH030190,CH-3,Chennai,2024-07-09,5973,Success
CH030191,CH-3,Chennai,2024-07-10,1605,Success
CH030192,CH-3,Chennai,2024-07-11,7773,Success
CH030193,CH-3,Chennai,2024-07-12,4285,Success
CH030194,CH-3,Chennai,2024-07-13,2546,Failed
CH030195,CH-3,Chennai,2024-07-14,1907,Success
CH030196,CH-3,Chennai,2024-07-15,6461,Failed
CH030197,CH-3,Chennai,2024-07-16,2931,Success
CH030198,CH-3,Chennai,2024-07-17,4254,Failed
CH030199,CH-3,Chennai,2024-07-18,4344,Success
