TransactionID,BranchID,City,Date,Amount,Status
MU010086,MU-1,Mumbai,2024-03-27,9872,Failed
MU010087,MU-1,Mumbai,2024-03-28,5369,Failed
MU010088,MU-1,Mumbai,2024-03-29,1501,Failed
MU010089,MU-1,Mumbai,2024-03-30,5893,Failed
MU010090,MU-1,Mumbai,2024-03-31,3684,Failed
MU010091,MU-1,Mumbai,2024-04-01,2791,Failed
MU010092,MU-1,Mumbai,2024-04-02,612,Success
MU010093,MU-1,Mumbai,2024-04-03,6590,Success
MU010094,MU-1,Mumbai,2024-04-04,3286,Success
MU010095,MU-1,Mumbai,2024-04-05,2283,Success
MU010096,MU-1,Mumbai,2024-04-06,5761,Success
MU010097,MU-1,Mumbai,2024-04-07,2896,Success
MU010098,MU-1,Mumbai,2024-04-08,7808,Success
MU010099,MU-1,Mumbai,2024-04-09,3755,Failed
MU010100,MU-1,Mumbai,2024-04-10,8395,Failed
MU010101,MU-1,Mumbai,2024-04-11,8548,Success
MU010102,MU-1,Mumbai,2024-04-12,4881,Failed
MU010103,MU-1,Mumbai,2024-04-13,9017,Success
MU010104,MU-1,Mumbai,2024-04-14,590,Success
MU010105,MU-1,Mumbai,2024-04-15,4894,Success
MU010106,MU-1,Mumbai,2024-04-16,942,Failed
MU010107,MU-1,Mumbai,2024-04-17,7813,Success
MU010108,MU-1,Mumbai,2024-04-18,7281,Success
MU010109,MU-1,Mumbai,2024-04-19,7452,Failed
MU010110,MU-1,Mumbai,2024-04-20,598,Success
MU010111,MU-1,Mumbai,2024-04-21,1597,Success
MU010112,MU-1,Mumbai,2024-04-22,6329,Failed
MU010113,MU-1,Mumbai,2024-04-23,9431,Failed
MU010114,MU-1,Mumbai,2024-04-24,7969,Failed
MU010115,MU-1,Mumbai,2024-04-25,2701,Failed
MU010116,MU-1,Mumbai,2024-04-26,5363,Success
MU010117,MU-1,Mumbai,2024-04-27,5330,Success
MU010118,MU-1,Mumbai,2024-04-28,2123,Success
MU010119,MU-1,Mumbai,2024-04-29,728,Failed
MU010120,MU-1,Mumbai,2024-04-30,4575,Failed
MU010121,MU-1,Mumbai,2024-05-01,756,Failed
MU010122,MU-1,Mumbai,2024-05-02,5127,Failed
MU010123,MU-1,Mumbai,2024-05-03,7665,Success
MU010124,MU-1,Mumbai,2024-05-04,6380,Success
MU010125,MU-1,Mumbai,2024-05-05,1913,Success
MU010126,MU-1,Mumbai,2024-05-06,2906,Failed
MU010127,MU-1,Mumbai,2024-05-07,4246,Failed
MU010128,MU-1,Mumbai,2024-05-08,6989,Failed
MU010129,MU-1,Mumbai,2024-05-09,3711,Failed
MU010130,MU-1,Mumbai,2024-05-10,3836,Success
MU010131,MU-1,Mumbai,2024-05-11,7002,Success
MU010132,MU-1,Mumbai,2024-05-12,2642,Failed
MU010133,MU-1,Mumbai,2024-05-13,3969,Success
MU010134,MU-1,Mumbai,2024-05-14,143,Failed
MU010135,MU-1,Mumbai,2024-05-15,7064,Success
MU010136,MU-1,Mumbai,2024-05-16,2914,Failed
MU010137,MU-1,Mumbai,2024-05-17,4337,Success
MU010138,MU-1,Mumbai,2024-05-18,6282,Failed
MU010139,MU-1,Mumbai,2024-05-19,5636,Success
MU010140,MU-1,Mumbai,2024-05-20,787,Success
MU010141,MU-1,Mumbai,2024-05-21,6210,Success
MU010142,MU-1,Mumbai,2024-05-22,3428,Success
MU010143,MU-1,Mumbai,2024-05-23,3104,Failed
MU010144,MU-1,Mumbai,2024-05-24,1268,Success
MU010145,MU-1,Mumbai,2024-05-25,1927,Success
MU010146,MU-1,Mumbai,2024-05-26,3263,Success
MU010147,MU-1,Mumbai,2024-05-27,6754,Success
MU010148,MU-1,Mumbai,2024-05-28,4674,Success
MU010149,MU-1,Mumbai,2024-05-29,8320,Failed
MU010150,MU-1,Mumbai,2024-05-30,4876,Failed
MU010151,MU-1,Mumbai,2024-05-31,5147,Failed
MU010152,MU-1,Mumbai,2024-06-01,5998,Failed
MU010153,MU-1,Mumbai,2024-06-02,1726,Failed
MU010154,MU-1,Mumbai,2024-06-03,7080,Failed
MU010155,MU-1,Mumbai,2024-06-04,9368,Success
MU010156,MU-1,Mumbai,2024-06-05,4727,Success
MU010157,MU-1,Mumbai,2024-06-06,7014,Failed
MU010158,MU-1,Mumbai,2024-06-07,3646,Success
MU010159,MU-1,Mumbai,2024-06-08,1323,Success
MU010160,MU-1,Mumbai,2024-06-09,8267,Failed
MU010161,MU-1,Mumbai,2024-06-10,6244,Failed
MU010162,MU-1,Mumbai,2024-06-11,7738,Failed
MU010163,MU-1,Mumbai,2024-06-12,5985,Failed
MU010164,MU-1,Mumbai,2024-06-13,3993,Success
MU010165,MU-1,Mumbai,2024-06-14,9135,Failed
MU010166,MU-1,Mumbai,2024-06-15,398,Failed
MU010167,MU-1,Mumbai,2024-06-16,5192,Success
MU010168,MU-1,Mumbai,2024-06-17,1885,Failed
MU010169,MU-1,Mumbai,2024-06-18,6479,Success
MU010170,MU-1,Mumbai,2024-06-19,6837,Success
MU010171,MU-1,Mumbai,2024-06-20,9612,Failed
MU010172,MU-1,Mumbai,2024-06-21,6014,Failed
MU010173,MU-1,Mumbai,2024-06-22,8760,Failed
MU010174,MU-1,Mumbai,2024-06-23,3832,Failed
MU010175,MU-1,Mumbai,2024-06-24,1318,Failed
MU010176,MU-1,Mumbai,2024-06-25,6060,Success
MU010177,MU-1,Mumbai,2024-06-26,8323,Failed
MU010178,MU-1,Mumbai,2024-06-27,6332,Success
MU010179,MU-1,Mumbai,2024-06-28,8181,Failed
MU010180,MU-1,Mumbai,2024-06-29,6650,Failed
MU010181,MU-1,Mumbai,2024-06-30,2553,Success
MU010182,MU-1,Mumbai,2024-07-01,2696,Failed
MU010183,MU-1,Mumbai,2024-07-02,9566,Success
MU010184,MU-1,Mumbai,2024-07-03,3564,Success
MU010185,MU-1,Mumbai,2024-07-04,5602,Success
MU010186,MU-1,Mumbai,2024-07-05,6072,Success
MU010187,MU-1,Mumbai,2024-07-06,3083,Success
MU010188,MU-1,Mumbai,2024-07-07,794,Success
MU010189,MU-1,Mumbai,2024-07-08,4534,Failed
MU010190,MU-1,Mumbai,2024-07-09,5589,Failed
MU010191,MU-1,Mumbai,2024-07-10,4536,Success
MU010192,MU-1,Mumbai,2024-07-11,2488,Success
MU010193,MU-1,Mumbai,2024-07-12,7880,Success
MU010194,MU-1,Mumbai,2024-07-13,8655,Success
MU010195,MU-1,Mumbai,2024-07-14,5010,Failed
MU010196,MU-1,Mumbai,2024-07-15,8700,Success
MU010197,MU-1,Mumbai,2024-07-16,9993,Success
MU010198,MU-1,Mumbai,2024-07-17,522,Success
MU010199,MU-1,Mumbai,2024-07-18,7238,Failed
