TransactionID,BranchID,City,Date,Amount,Status
MU030080,MU-3,Mumbai,2024-03-21,4768,Success
MU030081,MU-3,Mumbai,2024-03-22,4024,Failed
MU030082,MU-3,Mumbai,2024-03-23,1912,Failed
MU030083,MU-3,Mumbai,2024-03-24,4100,Failed
MU030084,MU-3,Mumbai,2024-03-25,5834,Failed
MU030085,MU-3,Mumbai,2024-03-26,2770,Success
MU030086,MU-3,Mumbai,2024-03-27,9546,Success
MU030087,MU-3,Mumbai,2024-03-28,9001,Failed
MU030088,MU-3,Mumbai,2024-03-29,6422,Success
MU030089,MU-3,Mumbai,2024-03-30,2405,Success
MU030090,MU-3,Mumbai,2024-03-31,9224,Failed
MU030091,MU-3,Mumbai,2024-04-01,4277,Success
MU030092,MU-3,Mumbai,2024-04-02,4121,Success
MU030093,MU-3,Mumbai,2024-04-03,5190,Failed
MU030094,MU-3,Mumbai,2024-04-04,7555,Success
MU030095,MU-3,Mumbai,2024-04-05,8481,Failed
MU030096,MU-3,Mumbai,2024-04-06,1240,Success
MU030097,MU-3,Mumbai,2024-04-07,2348,Success
MU030098,MU-3,Mumbai,2024-04-08,3352,Success
MU030099,MU-3,Mumbai,2024-04-09,9675,Success
MU030100,MU-3,Mumbai,2024-04-10,9137,Success
MU030101,MU-3,Mumbai,2024-04-11,3877,Failed
MU030102,MU-3,Mumbai,2024-04-12,2483,Success
MU030103,MU-3,Mumbai,2024-04-13,179,Failed
MU030104,MU-3,Mumbai,2024-04-14,6755,Success
MU030105,MU-3,Mumbai,2024-04-15,3793,Success
MU030106,MU-3,Mumbai,2024-04-16,1067,Failed
MU030107,MU-3,Mumbai,2024-04-17,7123,Failed
MU030108,MU-3,Mumbai,2024-04-18,2477,Failed
MU030109,MU-3,Mumbai,2024-04-19,8680,Failed
MU030110,MU-3,Mumbai,2024-04-20,7105,Failed
MU030111,MU-3,Mumbai,2024-04-21,4722,Failed
MU030112,MU-3,Mumbai,2024-04-22,781,Success
MU030113,MU-3,Mumbai,2024-04-23,8842,Success
MU030114,MU-3,Mumbai,2024-04-24,1644,Failed
MU030115,MU-3,Mumbai,2024-04-25,6628,Success
MU030116,MU-3,Mumbai,2024-04-26,2031,Success
MU030117,MU-3,Mumbai,2024-04-27,1848,Success
MU030118,MU-3,Mumbai,2024-04-28,8189,Failed
MU030119,MU-3,Mumbai,2024-04-29,2694,Success
MU030120,MU-3,Mumbai,2024-04-30,459,Failed
MU030121,MU-3,Mumbai,2024-05-01,9448,Success
MU030122,MU-3,Mumbai,2024-05-02,7995,Failed
MU030123,MU-3,Mumbai,2024-05-03,9318,Success
MU030124,MU-3,Mumbai,2024-05-04,2271,Success
MU030125,MU-3,Mumbai,2024-05-05,2985,Failed
MU030126,MU-3,Mumbai,2024-05-06,9522,Success
MU030127,MU-3,Mumbai,2024-05-07,9622,Failed
MU030128,MU-3,Mumbai,2024-05-08,860,Success
MU030129,MU-3,Mumbai,2024-05-09,5786,Failed
MU030130,MU-3,Mumbai,2024-05-10,6336,Failed
MU030131,MU-3,Mumbai,2024-05-11,6926,Success
MU030132,MU-3,Mumbai,2024-05-12,1129,Failed
MU030133,MU-3,Mumbai,2024-05-13,4280,Failed
MU030134,MU-3,Mumbai,2024-05-14,1500,Success
MU030135,MU-3,Mumbai,2024-05-15,5551,Failed
MU030136,MU-3,Mumbai,2024-05-16,1092,Failed
MU030137,MU-3,Mumbai,2024-05-17,6604,Failed
MU030138,MU-3,Mumbai,2024-05-18,3770,Success
MU030139,MU-3,Mumbai,2024-05-19,5171,Failed
MU030140,MU-3,Mumbai,2024-05-20,502,Failed
MU030141,MU-3,Mumbai,2024-05-21,4965,Failed
MU030142,MU-3,Mumbai,2024-05-22,9621,Success
MU030143,MU-3,Mumbai,2024-05-23,9717,Failed
MU030144,MU-3,Mumbai,2024-05-24,4217,Failed
MU030145,MU-3,Mumbai,2024-05-25,7230,Success
MU030146,MU-3,Mumbai,2024-05-26,1975,Success
MU030147,MU-3,Mumbai,2024-05-27,4842,Success
MU030148,MU-3,Mumbai,2024-05-28,7258,Success
MU030149,MU-3,Mumbai,2024-05-29,6323,Success
MU030150,MU-3,Mumbai,2024-05-30,9638,Success
MU030151,MU-3,Mumbai,2024-05-31,4730,Failed
MU030152,MU-3,Mumbai,2024-06-01,2686,Failed
MU030153,MU-3,Mumbai,2024-06-02,4411,Failed
MU030154,MU-3,Mumbai,2024-06-03,9837,Success
MU030155,MU-3,Mumbai,2024-06-04,743,Success
MU030156,MU-3,Mumbai,2024-06-05,6791,Success
MU030157,MU-3,Mumbai,2024-06-06,509,Failed
MU030158,MU-3,Mumbai,2024-06-07,9470,Failed
MU030159,MU-3,Mumbai,2024-06-08,9718,Failed
MU030160,MU-3,Mumbai,2024-06-09,9572,Failed
MU030161,MU-3,Mumbai,2024-06-10,4468,Success
MU030162,MU-3,Mumbai,2024-06-11,7356,Success
MU030163,MU-3,Mumbai,2024-06-12,9576,Failed
MU030164,MU-3,Mumbai,2024-06-13,9058,Failed
MU030165,MU-3,Mumbai,2024-06-14,8986,Success
MU030166,MU-3,Mumbai,2024-06-15,3457,Failed
MU030167,MU-3,Mumbai,2024-06-16,6328,Success
MU030168,MU-3,Mumbai,2024-06-17,6878,Success
MU030169,MU-3,Mumbai,2024-06-18,936,Success
MU030170,MU-3,Mumbai,2024-06-19,7701,Success
MU030171,MU-3,Mumbai,2024-06-20,1346,Failed
MU030172,MU-3,Mumbai,2024-06-21,647,Success
MU030173,MU-3,Mumbai,2024-06-22,2694,Failed
MU030174,MU-3,Mumbai,2024-06-23,1828,Failed
MU030175,MU-3,Mumbai,2024-06-24,1340,Success
MU030176,MU-3,Mumbai,2024-06-25,476,Success
MU030177,MU-3,Mumbai,2024-06-26,5589,Success
MU030178,MU-3,Mumbai,2024-06-27,9346,Failed
MU030179,MU-3,Mumbai,2024-06-28,5385,Success
MU030180,MU-3,Mumbai,2024-06-29,934,Success
MU030181,MU-3,Mumbai,2024-06-30,380,Failed
MU030182,MU-3,Mumbai,2024-07-01,650,Failed
MU030183,MU-3,Mumbai,2024-07-02,9112,Failed
MU030184,MU-3,Mumbai,2024-07-03,1787,Failed
MU030185,MU-3,Mumbai,2024-07-04,7225,Failed
MU030186,MU-3,Mumbai,2024-07-05,7312,Success
MU030187,MU-3,Mumbai,2024-07-06,414,Failed
MU030188,MU-3,Mumbai,2024-07-07,1183,Success
MU030189,MU-3,Mumbai,2024-07-08,3675,Failed
MU030190,MU-3,Mumbai,2024-07-09,6473,Failed
MU030191,MU-3,Mumbai,2024-07-10,8557,Failed
MU030192,MU-3,Mumbai,2024-07-11,4046,Failed
MU030193,MU-3,Mumbai,2024-07-12,9308,Failed
MU030194,MU-3,Mumbai,2024-07-13,2262,Failed
MU030195,MU-3,Mumbai,2024-07-14,576,Success
MU030196,MU-3,Mumbai,2024-07-15,116,Failed
MU030197,MU-3,Mumbai,2024-07-16,786,Success
MU030198,MU-3,Mumbai,2024-07-17,3340,Failed
MU030199,MU-3,Mumbai,2024-07-18,1600,Success
