TransactionID,BranchID,City,Date,Amount,Status
CH010168,CH-1,Chennai,2024-06-17,6085,Failed
CH010169,CH-1,Chennai,2024-06-18,3537,Failed
CH010170,CH-1,Chennai,2024-06-19,7126,Success
CH010171,CH-1,Chennai,2024-06-20,3613,Failed
CH010172,CH-1,Chennai,2024-06-21,2322,Failed
CH010173,CH-1,Chennai,2024-06-22,4538,Failed
CH010174,CH-1,Chennai,2024-06-23,3045,Success
CH010175,CH-1,Chennai,2024-06-24,7092,Failed
CH010176,CH-1,Chennai,2024-06-25,1558,Success
CH010177,CH-1,Chennai,2024-06-26,2469,Success
CH010178,CH-1,Chennai,2024-06-27,4816,Success
CH010179,CH-1,Chennai,2024-06-28,1247,Failed
CH010180,CH-1,Chennai,2024-06-29,4682,Success
CH010181,CH-1,Chennai,2024-06-30,3169,Failed
CH010182,CH-1,Chennai,2024-07-01,641,Failed
CH010183,CH-1,Chennai,2024-07-02,5612,Failed
CH010184,CH-1,Chennai,2024-07-03,4829,Success
CH010185,CH-1,Chennai,2024-07-04,2397,Failed
CH010186,CH-1,Chennai,2024-07-05,5125,Failed
CH010187,CH-1,Chennai,2024-07-06,7814,Success
CH010188,CH-1,Chennai,2024-07-07,6567,Failed
CH010189,CH-1,Chennai,2024-07-08,3697,Failed
CH010190,CH-1,Chennai,2024-07-09,9541,Failed
CH010191,CH-1,Chennai,2024-07-10,1724,Failed
CH010192,CH-1,Chennai,2024-07-11,902,Success
CH010193,CH-1,Chennai,2024-07-12,1136,Success
CH010194,CH-1,Chennai,2024-07-13,2203,Failed
CH010195,CH-1,Chennai,2024-07-14,6117,Success
CH010196,CH-1,Chennai,2024-07-15,3456,Success
CH010197,CH-1,Chennai,2024-07-16,1979,Failed
CH010198,CH-1,Chennai,2024-07-17,1062,Success
CH010199,CH-1,Chennai,2024-07-18,9091,Success
