TransactionID,BranchID,City,Date,Amount,Status
CH020094,CH-2,Chennai,2024-04-04,6915,Success
CH020095,CH-2,Chennai,2024-04-05,4405,Success
CH020096,CH-2,Chennai,2024-04-06,5778,Failed
CH020097,CH-2,Chennai,2024-04-07,5183,Success
CH020098,CH-2,Chennai,2024-04-08,3908,Success
CH020099,CH-2,Chennai,2024-04-09,8252,Success
CH020100,CH-2,Chennai,2024-04-10,6834,Success
CH020101,CH-2,Chennai,2024-04-11,7812,Failed
CH020102,CH-2,Chennai,2024-04-12,1182,Failed
CH020103,CH-2,Chennai,2024-04-13,3607,Success
CH020104,CH-2,Chennai,2024-04-14,2499,Failed
CH020105,CH-2,Chennai,2024-04-15,2905,Success
CH020106,CH-2,Chennai,2024-04-16,7603,Failed
CH020107,CH-2,Chennai,2024-04-17,3527,Failed
CH020108,CH-2,Chennai,2024-04-18,1415,Failed
CH020109,CH-2,Chennai,2024-04-19,1981,Failed
CH020110,CH-2,Chennai,2024-04-20,6693,Success
CH020111,CH-2,Chennai,2024-04-21,184,Success
CH020112,CH-2,Chennai,2024-04-22,1858,Success
CH020113,CH-2,Chennai,2024-04-23,9179,Success
CH020114,CH-2,Chennai,2024-04-24,9280,Success
CH020115,CH-2,Chennai,2024-04-25,1876,Success
CH020116,CH-2,Chennai,2024-04-26,5457,Success
CH020117,CH-2,Chennai,2024-04-27,9341,Failed
CH020118,CH-2,Chennai,2024-04-28,1732,Success
CH020119,CH-2,Chennai,2024-04-29,6428,Success
CH020120,CH-2,Chennai,2024-04-30,934,Failed
CH020121,CH-2,Chennai,2024-05-01,711,Failed
CH020122,CH-2,Chennai,2024-05-02,2740,Failed
CH020123,CH-2,Chennai,2024-05-03,5332,Failed
CH020124,CH-2,Chennai,2024-05-04,6270,Success
CH020125,CH-2,Chennai,2024-05-05,6105,Success
CH020126,CH-2,Chennai,2024-05-06,6046,Success
CH020127,CH-2,Chennai,2024-05-07,5308,Success
CH020128,CH-2,Chennai,2024-05-08,3172,Failed
CH020129,CH-2,Chennai,2024-05-09,3951,Success
CH020130,CH-2,Chennai,2024-05-10,8913,Failed
CH020131,CH-2,Chennai,2024-05-11,8025,Success
CH020132,CH-2,Chennai,2024-05-12,6275,Success
CH020133,CH-2,Chennai,2024-05-13,2344,Failed
CH020134,CH-2,Chennai,2024-05-14,1952,Success
CH020135,CH-2,Chennai,2024-05-15,5152,Failed
CH020136,CH-2,Chennai,2024-05-16,4840,Failed
CH020137,CH-2,Chennai,2024-05-17,1515,Success
CH020138,CH-2,Chennai,2024-05-18,6930,Failed
CH020139,CH-2,Chennai,2024-05-19,2363,Success
CH020140,CH-2,Chennai,2024-05-20,1461,Success
CH020141,CH-2,Chennai,2024-05-21,4997,Success
CH020142,CH-2,Chennai,2024-05-22,8910,Failed
CH020143,CH-2,Chennai,2024-05-23,6227,Success
CH020144,CH-2,Chennai,2024-05-24,5522,Failed
CH020145,CH-2,Chennai,2024-05-25,7892,Success
CH020146,CH-2,Chennai,2024-05-26,9836,Failed
CH020147,CH-2,Chennai,2024-05-27,4241,Success
CH020148,CH-2,Chennai,2024-05-28,5653,Success
CH020149,CH-2,Chennai,2024-05-29,9524,Failed
CH020150,CH-2,Chennai,2024-05-30,2558,Failed
CH020151,CH-2,Chennai,2024-05-31,5844,Success
CH020152,CH-2,Chennai,2024-06-01,8976,Success
CH020153,CH-2,Chennai,2024-06-02,6313,Failed
CH020154,CH-2,Chennai,2024-06-03,458,Failed
CH020155,CH-2,Chennai,2024-06-04,4528,Success
CH020156,CH-2,Chennai,2024-06-05,6120,Success
CH020157,CH-2,Chennai,2024-06-06,903,Failed
CH020158,CH-2,Chennai,2024-06-07,8107,Failed
CH020159,CH-2,Chennai,2024-06-08,6127,Failed
CH020160,CH-2,Chennai,2024-06-09,1790,Failed
CH020161,CH-2,Chennai,2024-06-10,7648,Success
CH020162,CH-2,Chennai,2024-06-11,7923,Failed
CH020163,CH-2,Chennai,2024-06-12,9046,Success
CH020164,CH-2,Chennai,2024-06-13,7864,Failed
CH020165,CH-2,Chennai,2024-06-14,6368,Success
CH020166,CH-2,Chennai,2024-06-15,5713,Success
CH020167,CH-2,Chennai,2024-06-16,1560,Success
CH020168,CH-2,Chennai,2024-06-17,3274,Failed
CH020169,CH-2,Chennai,2024-06-18,8499,Failed
CH020170,CH-2,Chennai,2024-06-19,104,Failed
CH020171,CH-2,Chennai,2024-06-20,5577,Failed
CH020172,CH-2,Chennai,2024-06-21,210,Success
CH020173,CH-2,Chennai,2024-06-22,1985,Success
CH020174,CH-2,Chennai,2024-06-23,2194,Success
CH020175,CH-2,Chennai,2024-06-24,177,Success
CH020176,CH-2,Chennai,2024-06-25,4482,Success
CH020177,CH-2,Chennai,2024-06-26,1726,Success
CH020178,CH-2,Chennai,2024-06-27,4082,Success
CH020179,CH-2,Chennai,2024-06-28,8134,Failed
CH020180,CH-2,Chennai,2024-06-29,2224,Success
CH020181,CH-2,Chennai,2024-06-30,4887,Failed
CH020182,CH-2,Chennai,2024-07-01,7427,Failed
CH020183,CH-2,Chennai,2024-07-02,7012,Failed
CH020184,CH-2,Chennai,2024-07-03,7955,Success
CH020185,CH-2,Chennai,2024-07-04,642,Failed
CH020186,CH-2,Chennai,2024-07-05,6071,Success
CH020187,CH-2,Chennai,2024-07-06,5860,Failed
CH020188,CH-2,Chennai,2024-07-07,8411,Failed
CH020189,CH-2,Chennai,2024-07-08,6274,Success
CH020190,CH-2,Chennai,2024-07-09,2990,Success
CH020191,CH-2,Chennai,2024-07-10,9874,Success
CH020192,CH-2,Chennai,2024-07-11,9297,Failed
CH020193,CH-2,Chennai,2024-07-12,9366,Failed
CH020194,CH-2,Chennai,2024-07-13,3464,Failed
CH020195,CH-2,Chennai,2024-07-14,9984,Failed
CH020196,CH-2,Chennai,2024-07-15,7037,Success
CH020197,CH-2,Chennai,2024-07-16,445,Failed
CH020198,CH-2,Chennai,2024-07-17,3189,Success
CH020199,CH-2,Chennai,2024-07-18,6385,Success
