TransactionID,BranchID,City,Date,Amount,Status
CH030014,CH-3,Chennai,2024-01-15,4136,Failed
CH030018,CH-3,Chennai,2024-01-19,9511,Failed
CH030024,CH-3,Chennai,2024-01-25,3632,Failed
CH030027,CH-3,Chennai,2024-01-28,8113,Failed
CH030032,CH-3,Chennai,2024-02-02,8808,Failed
CH030034,CH-3,Chennai,2024-02-04,7391,Failed
CH030035,CH-3,Chennai,2024-02-05,3917,Failed
CH030036,CH-3,Chennai,2024-02-06,5346,Failed
CH030039,CH-3,Chennai,2024-02-09,8952,Failed
CH030041,CH-3,Chennai,2024-02-11,2533,Failed
CH030043,CH-3,Chennai,2024-02-13,6643,Failed
CH030044,CH-3,Chennai,2024-02-14,2698,Failed
CH030049,CH-3,Chennai,2024-02-19,4511,Failed
CH030052,CH-3,Chennai,2024-02-22,8642,Failed
CH030053,CH-3,Chennai,2024-02-23,6550,Failed
CH030054,CH-3,Chennai,2024-02-24,2725,Failed
CH030056,CH-3,Chennai,2024-02-26,6618,Failed
CH030061,CH-3,Chennai,2024-03-02,8657,Failed
CH030062,CH-3,Chennai,2024-03-03,2499,Failed
CH030064,CH-3,Chennai,2024-03-05,8818,Failed
CH030065,CH-3,Chennai,2024-03-06,1595,Failed
CH030066,CH-3,Chennai,2024-03-07,3653,Failed
CH030067,CH-3,Chennai,2024-03-08,859,Failed
CH030070,CH-3,Chennai,2024-03-11,6381,Failed
CH030072,CH-3,Chennai,2024-03-13,7304,Failed
CH030076,CH-3,Chennai,2024-03-17,3905,Failed
CH030077,CH-3,Chennai,2024-03-18,2832,Failed
CH030078,CH-3,Chennai,2024-03-19,1111,Failed
CH030081,CH-3,Chennai,2024-03-22,9578,Failed
CH030086,CH-3,Chennai,2024-03-27,1811,Failed
CH030087,CH-3,Chennai,2024-03-28,2745,Failed
CH030089,CH-3,Chennai,2024-03-30,9288,Failed
CH030091,CH-3,Chennai,2024-04-01,9334,Failed
CH030094,CH-3,Chennai,2024-04-04,1291,Failed
CH030099,CH-3,Chennai,2024-04-09,8113,Failed
CH030100,CH-3,Chennai,2024-04-10,787,Failed
CH030103,CH-3,Chennai,2024-04-13,3684,Failed
CH030105,CH-3,Chennai,2024-04-15,9976,Failed
CH030107,CH-3,Chennai,2024-04-17,8487,Failed
CH030108,CH-3,Chennai,2024-04-18,5189,Failed
CH030109,CH-3,Chennai,2024-04-19,9837,Failed
CH030114,CH-3,Chennai,2024-04-24,3210,Failed
CH030116,CH-3,Chennai,2024-04-26,8218,Failed
CH030120,CH-3,Chennai,2024-04-30,2030,Failed
CH030123,CH-3,Chennai,2024-05-03,9878,Failed
CH030125,CH-3,Chennai,2024-05-05,5701,Failed
CH030126,CH-3,Chennai,2024-05-06,3755,Failed
CH030128,CH-3,Chennai,2024-05-08,3471,Failed
CH030130,CH-3,Chennai,2024-05-10,959,Failed
CH030134,CH-3,Chennai,2024-05-14,8789,Failed
CH030135,CH-3,Chennai,2024-05-15,8399,Failed
CH030136,CH-3,Chennai,2024-05-16,8052,Failed
CH030137,CH-3,Chennai,2024-05-17,4707,Failed
CH030138,CH-3,Chennai,2024-05-18,3475,Failed
CH030141,CH-3,Chennai,2024-05-21,1712,Failed
CH030142,CH-3,Chennai,2024-05-22,6342,Failed
CH030144,CH-3,Chennai,2024-05-24,5518,Failed
CH030145,CH-3,Chennai,2024-05-25,2612,Failed
CH030146,CH-3,Chennai,2024-05-26,2640,Failed
CH030148,CH-3,Chennai,2024-05-28,8102,Failed
CH030149,CH-3,Chennai,2024-05-29,6682,Failed
CH030150,CH-3,Chennai,2024-05-30,1326,Failed
CH030152,CH-3,Chennai,2024-06-01,2134,Failed
CH030153,CH-3,Chennai,2024-06-02,6537,Failed
CH030154,CH-3,Chennai,2024-06-03,107,Failed
CH030158,CH-3,Chennai,2024-06-07,4503,Failed
CH030160,CH-3,Chennai,2024-06-09,9639,Failed
CH030162,CH-3,Chennai,2024-06-11,639,Failed
CH030163,CH-3,Chennai,2024-06-12,8348,Failed
CH030164,CH-3,Chennai,2024-06-13,9881,Failed
CH030165,CH-3,Chennai,2024-06-14,8051,Failed
CH030168,CH-3,Chennai,2024-06-17,3966,Failed
CH030169,CH-3,Chennai,2024-06-18,8448,Failed
CH030171,CH-3,Chennai,2024-06-20,2447,Failed
CH030172,CH-3,Chennai,2024-06-21,7919,Failed
CH030174,CH-3,Chennai,2024-06-23,7832,Failed
CH030175,CH-3,Chennai,2024-06-24,9660,Failed
CH030176,CH-3,Chennai,2024-06-25,5576,Failed
CH030180,CH-3,Chennai,2024-06-29,1749,Failed
CH030182,CH-3,Chennai,2024-07-01,5396,Failed
CH030183,CH-3,Chennai,2024-07-02,4158,Failed
CH030185,CH-3,Chennai,2024-07-04,4774,Failed
CH030189,CH-3,Chennai,2024-07-08,159,Failed
CH030194,CH-3,Chennai,2024-07-13,2546,Failed
CH030196,CH-3,Chennai,2024-07-15,6461,Failed
CH030198,CH-3,Chennai,2024-07-17,4254,Failed
CH020001,CH-2,Chennai,2024-01-02,626,Failed
CH020004,CH-2,Chennai,2024-01-05,8915,Failed
CH020005,CH-2,Chennai,2024-01-06,2043,Failed
CH020006,CH-2,Chennai,2024-01-07,486,Failed
CH020007,CH-2,Chennai,2024-01-08,7535,Failed
CH020008,CH-2,Chennai,2024-01-09,3049,Failed
CH020010,CH-2,Chennai,2024-01-11,4242,Failed
CH020011,CH-2,Chennai,2024-01-12,9098,Failed
CH020013,CH-2,Chennai,2024-01-14,308,Failed
CH020015,CH-2,Chennai,2024-01-16,4178,Failed
CH020019,CH-2,Chennai,2024-01-20,5156,Failed
CH020021,CH-2,Chennai,2024-01-22,5530,Failed
CH020022,CH-2,Chennai,2024-01-23,9951,Failed
CH020023,CH-2,Chennai,2024-01-24,3098,Failed
CH020028,CH-2,Chennai,2024-01-29,3436,Failed
CH020029,CH-2,Chennai,2024-01-30,6866,Failed
CH020030,CH-2,Chennai,2024-01-31,5983,Failed
CH020031,CH-2,Chennai,2024-02-01,6097,Failed
CH020032,CH-2,Chennai,2024-02-02,6471,Failed
CH020033,CH-2,Chennai,2024-02-03,8419,Failed
CH020034,CH-2,Chennai,2024-02-04,9945,Failed
CH020036,CH-2,Chennai,2024-02-06,9221,Failed
CH020038,CH-2,Chennai,2024-02-08,3257,Failed
CH020040,CH-2,Chennai,2024-02-10,8456,Failed
CH020044,CH-2,Chennai,2024-02-14,5671,Failed
CH020046,CH-2,Chennai,2024-02-16,2975,Failed
CH020049,CH-2,Chennai,2024-02-19,6835,Failed
CH020051,CH-2,Chennai,2024-02-21,5684,Failed
CH020052,CH-2,Chennai,2024-02-22,1634,Failed
CH020053,CH-2,Chennai,2024-02-23,8403,Failed
CH020057,CH-2,Chennai,2024-02-27,1179,Failed
CH020059,CH-2,Chennai,2024-02-29,4498,Failed
CH020060,CH-2,Chennai,2024-03-01,3271,Failed
CH020061,CH-2,Chennai,2024-03-02,220,Failed
CH020064,CH-2,Chennai,2024-03-05,2585,Failed
CH020071,CH-2,Chennai,2024-03-12,9274,Failed
CH020072,CH-2,Chennai,2024-03-13,2143,Failed
CH020078,CH-2,Chennai,2024-03-19,5851,Failed
CH020079,CH-2,Chennai,2024-03-20,5645,Failed
CH020082,CH-2,Chennai,2024-03-23,2305,Failed
CH020084,CH-2,Chennai,2024-03-25,8179,Failed
CH020087,CH-2,Chennai,2024-03-28,6729,Failed
CH020089,CH-2,Chennai,2024-03-30,3368,Failed
CH020091,CH-2,Chennai,2024-04-01,480,Failed
CH020092,CH-2,Chennai,2024-04-02,267,Failed
CH020096,CH-2,Chennai,2024-04-06,5778,Failed
CH020101,CH-2,Chennai,2024-04-11,7812,Failed
CH020102,CH-2,Chennai,2024-04-12,1182,Failed
CH020104,CH-2,Chennai,2024-04-14,2499,Failed
CH020106,CH-2,Chennai,2024-04-16,7603,Failed
CH020107,CH-2,Chennai,2024-04-17,3527,Failed
CH020108,CH-2,Chennai,2024-04-18,1415,Failed
CH020109,CH-2,Chennai,2024-04-19,1981,Failed
CH020117,CH-2,Chennai,2024-04-27,9341,Failed
CH020120,CH-2,Chennai,2024-04-30,934,Failed
CH020121,CH-2,Chennai,2024-05-01,711,Failed
CH020122,CH-2,Chennai,2024-05-02,2740,Failed
CH020123,CH-2,Chennai,2024-05-03,5332,Failed
CH020128,CH-2,Chennai,2024-05-08,3172,Failed
CH020130,CH-2,Chennai,2024-05-10,8913,Failed
CH020133,CH-2,Chennai,2024-05-13,2344,Failed
CH020135,CH-2,Chennai,2024-05-15,5152,Failed
CH020136,CH-2,Chennai,2024-05-16,4840,Failed
CH020138,CH-2,Chennai,2024-05-18,6930,Failed
CH020142,CH-2,Chennai,2024-05-22,8910,Failed
CH020144,CH-2,Chennai,2024-05-24,5522,Failed
CH020146,CH-2,Chennai,2024-05-26,9836,Failed
CH020149,CH-2,Chennai,2024-05-29,9524,Failed
CH020150,CH-2,Chennai,2024-05-30,2558,Failed
CH020153,CH-2,Chennai,2024-06-02,6313,Failed
CH020154,CH-2,Chennai,2024-06-03,458,Failed
CH020157,CH-2,Chennai,2024-06-06,903,Failed
CH020158,CH-2,Chennai,2024-06-07,8107,Failed
CH020159,CH-2,Chennai,2024-06-08,6127,Failed
CH020160,CH-2,Chennai,2024-06-09,1790,Failed
CH020162,CH-2,Chennai,2024-06-11,7923,Failed
CH020164,CH-2,Chennai,2024-06-13,7864,Failed
CH020168,CH-2,Chennai,2024-06-17,3274,Failed
CH020169,CH-2,Chennai,2024-06-18,8499,Failed
CH020170,CH-2,Chennai,2024-06-19,104,Failed
CH020171,CH-2,Chennai,2024-06-20,5577,Failed
CH020179,CH-2,Chennai,2024-06-28,8134,Failed
CH020181,CH-2,Chennai,2024-06-30,4887,Failed
CH020182,CH-2,Chennai,2024-07-01,7427,Failed
CH020183,CH-2,Chennai,2024-07-02,7012,Failed
CH020185,CH-2,Chennai,2024-07-04,642,Failed
CH020187,CH-2,Chennai,2024-07-06,5860,Failed
CH020188,CH-2,Chennai,2024-07-07,8411,Failed
CH020192,CH-2,Chennai,2024-07-11,9297,Failed
CH020193,CH-2,Chennai,2024-07-12,9366,Failed
CH020194,CH-2,Chennai,2024-07-13,3464,Failed
CH020195,CH-2,Chennai,2024-07-14,9984,Failed
CH020197,CH-2,Chennai,2024-07-16,445,Failed
CH010000,CH-1,Chennai,2024-01-01,2007,Failed
CH010004,CH-1,Chennai,2024-01-05,6477,Failed
CH010005,CH-1,Chennai,2024-01-06,6912,Failed
CH010006,CH-1,Chennai,2024-01-07,6344,Failed
CH010009,CH-1,Chennai,2024-01-10,9329,Failed
CH010010,CH-1,Chennai,2024-01-11,7303,Failed
CH010013,CH-1,Chennai,2024-01-14,8706,Failed
CH010014,CH-1,Chennai,2024-01-15,7319,Failed
CH010015,CH-1,Chennai,2024-01-16,2701,Failed
CH010017,CH-1,Chennai,2024-01-18,5117,Failed
CH010018,CH-1,Chennai,2024-01-19,4615,Failed
CH010022,CH-1,Chennai,2024-01-23,739,Failed
CH010024,CH-1,Chennai,2024-01-25,3272,Failed
CH010028,CH-1,Chennai,2024-01-29,1407,Failed
CH010032,CH-1,Chennai,2024-02-02,437,Failed
CH010033,CH-1,Chennai,2024-02-03,4443,Failed
CH010034,CH-1,Chennai,2024-02-04,898,Failed
CH010036,CH-1,Chennai,2024-02-06,9360,Failed
CH010038,CH-1,Chennai,2024-02-08,8864,Failed
CH010039,CH-1,Chennai,2024-02-09,9719,Failed
CH010040,CH-1,Chennai,2024-02-10,7316,Failed
CH010042,CH-1,Chennai,2024-02-12,8560,Failed
CH010045,CH-1,Chennai,2024-02-15,3698,Failed
CH010046,CH-1,Chennai,2024-02-16,4455,Failed
CH010047,CH-1,Chennai,2024-02-17,3754,Failed
CH010049,CH-1,Chennai,2024-02-19,397,Failed
CH010050,CH-1,Chennai,2024-02-20,4576,Failed
CH010052,CH-1,Chennai,2024-02-22,6395,Failed
CH010053,CH-1,Chennai,2024-02-23,5129,Failed
CH010054,CH-1,Chennai,2024-02-24,778,Failed
CH010056,CH-1,Chennai,2024-02-26,3951,Failed
CH010060,CH-1,Chennai,2024-03-01,3627,Failed
CH010066,CH-1,Chennai,2024-03-07,283,Failed
CH010068,CH-1,Chennai,2024-03-09,8337,Failed
CH010069,CH-1,Chennai,2024-03-10,3655,Failed
CH010070,CH-1,Chennai,2024-03-11,7043,Failed
CH010072,CH-1,Chennai,2024-03-13,376,Failed
CH010073,CH-1,Chennai,2024-03-14,3394,Failed
CH010074,CH-1,Chennai,2024-03-15,1714,Failed
CH010075,CH-1,Chennai,2024-03-16,6866,Failed
CH010076,CH-1,Chennai,2024-03-17,6778,Failed
CH010079,CH-1,Chennai,2024-03-20,6887,Failed
CH010080,CH-1,Chennai,2024-03-21,9938,Failed
CH010081,CH-1,Chennai,2024-03-22,164,Failed
CH010082,CH-1,Chennai,2024-03-23,9708,Failed
CH010083,CH-1,Chennai,2024-03-24,3933,Failed
CH010085,CH-1,Chennai,2024-03-26,3080,Failed
CH010086,CH-1,Chennai,2024-03-27,5498,Failed
CH010091,CH-1,Chennai,2024-04-01,4478,Failed
CH010093,CH-1,Chennai,2024-04-03,4959,Failed
CH010099,CH-1,Chennai,2024-04-09,2852,Failed
CH010102,CH-1,Chennai,2024-04-12,1835,Failed
CH010107,CH-1,Chennai,2024-04-17,473,Failed
CH010108,CH-1,Chennai,2024-04-18,1608,Failed
CH010109,CH-1,Chennai,2024-04-19,3460,Failed
CH010110,CH-1,Chennai,2024-04-20,2349,Failed
CH010111,CH-1,Chennai,2024-04-21,9495,Failed
CH010112,CH-1,Chennai,2024-04-22,3792,Failed
CH010114,CH-1,Chennai,2024-04-24,2163,Failed
CH010119,CH-1,Chennai,2024-04-29,4081,Failed
CH010125,CH-1,Chennai,2024-05-05,6180,Failed
CH010127,CH-1,Chennai,2024-05-07,3428,Failed
CH010130,CH-1,Chennai,2024-05-10,6016,Failed
CH010133,CH-1,Chennai,2024-05-13,7360,Failed
CH010136,CH-1,Chennai,2024-05-16,6502,Failed
CH010138,CH-1,Chennai,2024-05-18,2400,Failed
CH010139,CH-1,Chennai,2024-05-19,3129,Failed
CH010140,CH-1,Chennai,2024-05-20,2725,Failed
CH010142,CH-1,Chennai,2024-05-22,629,Failed
CH010144,CH-1,Chennai,2024-05-24,5660,Failed
CH010145,CH-1,Chennai,2024-05-25,9113,Failed
CH010150,CH-1,Chennai,2024-05-30,5202,Failed
CH010153,CH-1,Chennai,2024-06-02,9533,Failed
CH010154,CH-1,Chennai,2024-06-03,4510,Failed
CH010155,CH-1,Chennai,2024-06-04,5204,Failed
CH010158,CH-1,Chennai,2024-06-07,749,Failed
CH010161,CH-1,Chennai,2024-06-10,4756,Failed
CH010163,CH-1,Chennai,2024-06-12,8808,Failed
CH010166,CH-1,Chennai,2024-06-15,7709,Failed
CH010168,CH-1,Chennai,2024-06-17,6085,Failed
CH010169,CH-1,Chennai,2024-06-18,3537,Failed
CH010171,CH-1,Chennai,2024-06-20,3613,Failed
CH010172,CH-1,Chennai,2024-06-21,2322,Failed
CH010173,CH-1,Chennai,2024-06-22,4538,Failed
CH010175,CH-1,Chennai,2024-06-24,7092,Failed
CH010179,CH-1,Chennai,2024-06-28,1247,Failed
CH010181,CH-1,Chennai,2024-06-30,3169,Failed
CH010182,CH-1,Chennai,2024-07-01,641,Failed
CH010183,CH-1,Chennai,2024-07-02,5612,Failed
CH010185,CH-1,Chennai,2024-07-04,2397,Failed
CH010186,CH-1,Chennai,2024-07-05,5125,Failed
CH010188,CH-1,Chennai,2024-07-07,6567,Failed
CH010189,CH-1,Chennai,2024-07-08,3697,Failed
CH010190,CH-1,Chennai,2024-07-09,9541,Failed
CH010191,CH-1,Chennai,2024-07-10,1724,Failed
CH010194,CH-1,Chennai,2024-07-13,2203,Failed
CH010197,CH-1,Chennai,2024-07-16,1979,Failed
CH040000,CH-4,Chennai,2024-01-01,2049,Failed
CH040001,CH-4,Chennai,2024-01-02,4864,Failed
CH040005,CH-4,Chennai,2024-01-06,2639,Failed
CH040006,CH-4,Chennai,2024-01-07,4070,Failed
CH040007,CH-4,Chennai,2024-01-08,2463,Failed
CH040010,CH-4,Chennai,2024-01-11,8045,Failed
CH040011,CH-4,Chennai,2024-01-12,436,Failed
CH040013,CH-4,Chennai,2024-01-14,7921,Failed
CH040015,CH-4,Chennai,2024-01-16,8755,Failed
CH040016,CH-4,Chennai,2024-01-17,3921,Failed
CH040017,CH-4,Chennai,2024-01-18,5670,Failed
CH040019,CH-4,Chennai,2024-01-20,3444,Failed
CH040021,CH-4,Chennai,2024-01-22,3455,Failed
CH040022,CH-4,Chennai,2024-01-23,5625,Failed
CH040023,CH-4,Chennai,2024-01-24,8528,Failed
CH040024,CH-4,Chennai,2024-01-25,3573,Failed
CH040026,CH-4,Chennai,2024-01-27,4602,Failed
CH040028,CH-4,Chennai,2024-01-29,4323,Failed
CH040031,CH-4,Chennai,2024-02-01,2304,Failed
CH040034,CH-4,Chennai,2024-02-04,4326,Failed
CH040035,CH-4,Chennai,2024-02-05,8638,Failed
CH040036,CH-4,Chennai,2024-02-06,9777,Failed
CH040037,CH-4,Chennai,2024-02-07,8689,Failed
CH040041,CH-4,Chennai,2024-02-11,7567,Failed
CH040043,CH-4,Chennai,2024-02-13,9635,Failed
CH040044,CH-4,Chennai,2024-02-14,8915,Failed
CH040045,CH-4,Chennai,2024-02-15,6892,Failed
CH040046,CH-4,Chennai,2024-02-16,7408,Failed
CH040048,CH-4,Chennai,2024-02-18,915,Failed
CH040049,CH-4,Chennai,2024-02-19,7688,Failed
CH040051,CH-4,Chennai,2024-02-21,3477,Failed
CH040054,CH-4,Chennai,2024-02-24,4151,Failed
CH040058,CH-4,Chennai,2024-02-28,9542,Failed
CH040059,CH-4,Chennai,2024-02-29,1676,Failed
CH040062,CH-4,Chennai,2024-03-03,1634,Failed
CH040066,CH-4,Chennai,2024-03-07,5957,Failed
CH040067,CH-4,Chennai,2024-03-08,4230,Failed
CH040070,CH-4,Chennai,2024-03-11,6348,Failed
CH040071,CH-4,Chennai,2024-03-12,8709,Failed
CH040072,CH-4,Chennai,2024-03-13,233,Failed
CH040073,CH-4,Chennai,2024-03-14,6731,Failed
CH040074,CH-4,Chennai,2024-03-15,6111,Failed
CH040076,CH-4,Chennai,2024-03-17,7254,Failed
CH040080,CH-4,Chennai,2024-03-21,3048,Failed
CH040085,CH-4,Chennai,2024-03-26,7714,Failed
CH040087,CH-4,Chennai,2024-03-28,7686,Failed
CH040088,CH-4,Chennai,2024-03-29,8545,Failed
CH040089,CH-4,Chennai,2024-03-30,7145,Failed
CH040090,CH-4,Chennai,2024-03-31,5397,Failed
CH040091,CH-4,Chennai,2024-04-01,6637,Failed
CH040092,CH-4,Chennai,2024-04-02,8754,Failed
CH040093,CH-4,Chennai,2024-04-03,4023,Failed
CH040095,CH-4,Chennai,2024-04-05,7965,Failed
CH040096,CH-4,Chennai,2024-04-06,3401,Failed
CH040097,CH-4,Chennai,2024-04-07,873,Failed
CH040103,CH-4,Chennai,2024-04-13,5637,Failed
CH040108,CH-4,Chennai,2024-04-18,2495,Failed
CH040110,CH-4,Chennai,2024-04-20,1004,Failed
CH040113,CH-4,Chennai,2024-04-23,8174,Failed
CH040114,CH-4,Chennai,2024-04-24,2575,Failed
CH040115,CH-4,Chennai,2024-04-25,9537,Failed
CH040116,CH-4,Chennai,2024-04-26,4942,Failed
CH040117,CH-4,Chennai,2024-04-27,6723,Failed
CH040118,CH-4,Chennai,2024-04-28,6171,Failed
CH040119,CH-4,Chennai,2024-04-29,5227,Failed
CH040120,CH-4,Chennai,2024-04-30,4239,Failed
CH040124,CH-4,Chennai,2024-05-04,2399,Failed
CH040125,CH-4,Chennai,2024-05-05,6313,Failed
CH040128,CH-4,Chennai,2024-05-08,2290,Failed
CH040129,CH-4,Chennai,2024-05-09,2279,Failed
CH040131,CH-4,Chennai,2024-05-11,3844,Failed
CH040132,CH-4,Chennai,2024-05-12,3068,Failed
CH040133,CH-4,Chennai,2024-05-13,892,Failed
CH040135,CH-4,Chennai,2024-05-15,7119,Failed
CH040138,CH-4,Chennai,2024-05-18,2807,Failed
CH040140,CH-4,Chennai,2024-05-20,6833,Failed
CH040141,CH-4,Chennai,2024-05-21,8383,Failed
CH040142,CH-4,Chennai,2024-05-22,5174,Failed
CH040143,CH-4,Chennai,2024-05-23,6720,Failed
CH040146,CH-4,Chennai,2024-05-26,4748,Failed
CH040149,CH-4,Chennai,2024-05-29,4837,Failed
CH040150,CH-4,Chennai,2024-05-30,1540,Failed
CH040151,CH-4,Chennai,2024-05-31,3407,Failed
CH040154,CH-4,Chennai,2024-06-03,7572,Failed
CH040156,CH-4,Chennai,2024-06-05,135,Failed
CH040158,CH-4,Chennai,2024-06-07,5732,Failed
CH040159,CH-4,Chennai,2024-06-08,8331,Failed
CH040161,CH-4,Chennai,2024-06-10,5040,Failed
CH040162,CH-4,Chennai,2024-06-11,520,Failed
CH040165,CH-4,Chennai,2024-06-14,2290,Failed
CH040166,CH-4,Chennai,2024-06-15,7020,Failed
CH040168,CH-4,Chennai,2024-06-17,8517,Failed
CH040169,CH-4,Chennai,2024-06-18,1189,Failed
CH040171,CH-4,Chennai,2024-06-20,9842,Failed
CH040172,CH-4,Chennai,2024-06-21,573,Failed
CH040173,CH-4,Chennai,2024-06-22,2625,Failed
CH040178,CH-4,Chennai,2024-06-27,7219,Failed
CH040179,CH-4,Chennai,2024-06-28,5695,Failed
CH040180,CH-4,Chennai,2024-06-29,4298,Failed
CH040181,CH-4,Chennai,2024-06-30,5692,Failed
CH040182,CH-4,Chennai,2024-07-01,8142,Failed
CH040185,CH-4,Chennai,2024-07-04,9492,Failed
CH040186,CH-4,Chennai,2024-07-05,9555,Failed
CH040187,CH-4,Chennai,2024-07-06,1939,Failed
CH040188,CH-4,Chennai,2024-07-07,4635,Failed
CH040189,CH-4,Chennai,2024-07-08,8437,Failed
CH040190,CH-4,Chennai,2024-07-09,7231,Failed
CH040192,CH-4,Chennai,2024-07-11,1203,Failed
CH040195,CH-4,Chennai,2024-07-14,1809,Failed
CH040197,CH-4,Chennai,2024-07-16,4569,Failed
CH040198,CH-4,Chennai,2024-07-17,5799,Failed
MU050000,MU-5,Mumbai,2024-01-01,5917,Failed
