TransactionID,BranchID,City,Date,Amount,Status
CH050096,CH-5,Chennai,2024-04-06,4022,Success
CH050097,CH-5,Chennai,2024-04-07,4322,Success
CH050098,CH-5,Chennai,2024-04-08,7877,Failed
CH050099,CH-5,Chennai,2024-04-09,1429,Success
CH050100,CH-5,Chennai,2024-04-10,467,Success
CH050101,CH-5,Chennai,2024-04-11,4415,Success
CH050102,CH-5,Chennai,2024-04-12,7641,Success
CH050103,CH-5,Chennai,2024-04-13,6229,Failed
CH050104,CH-5,Chennai,2024-04-14,6913,Failed
CH050105,CH-5,Chennai,2024-04-15,3771,Success
CH050106,CH-5,Chennai,2024-04-16,5576,Failed
CH050107,CH-5,Chennai,2024-04-17,1906,Success
CH050108,CH-5,Chennai,2024-04-18,3991,Success
CH050109,CH-5,Chennai,2024-04-19,4420,Failed
CH050110,CH-5,Chennai,2024-04-20,5464,Failed
CH050111,CH-5,Chennai,2024-04-21,8690,Success
CH050112,CH-5,Chennai,2024-04-22,1834,Success
CH050113,CH-5,Chennai,2024-04-23,683,Failed
CH050114,CH-5,Chennai,2024-04-24,5685,Failed
CH050115,CH-5,Chennai,2024-04-25,9352,Success
CH050116,CH-5,Chennai,2024-04-26,1865,Success
CH050117,CH-5,Chennai,2024-04-27,5037,Success
CH050118,CH-5,Chennai,2024-04-28,1862,Success
CH050119,CH-5,Chennai,2024-04-29,998,Success
CH050120,CH-5,Chennai,2024-04-30,7614,Success
CH050121,CH-5,Chennai,2024-05-01,6816,Success
CH050122,CH-5,Chennai,2024-05-02,1382,Success
CH050123,CH-5,Chennai,2024-05-03,7985,Failed
CH050124,CH-5,Chennai,2024-05-04,107,Failed
CH050125,CH-5,Chennai,2024-05-05,1509,Success
CH050126,CH-5,Chennai,2024-05-06,2386,Success
CH050127,CH-5,Chennai,2024-05-07,557,Success
CH050128,CH-5,Chennai,2024-05-08,1065,Success
CH050129,CH-5,Chennai,2024-05-09,7582,Success
CH050130,CH-5,Chennai,2024-05-10,9630,Failed
CH050131,CH-5,Chennai,2024-05-11,8576,Failed
CH050132,CH-5,Chennai,2024-05-12,9032,Failed
CH050133,CH-5,Chennai,2024-05-13,3024,Failed
CH050134,CH-5,Chennai,2024-05-14,2342,Success
CH050135,CH-5,Chennai,2024-05-15,2428,Failed
CH050136,CH-5,Chennai,2024-05-16,6456,Success
CH050137,CH-5,Chennai,2024-05-17,3014,Failed
CH050138,CH-5,Chennai,2024-05-18,3181,Success
CH050139,CH-5,Chennai,2024-05-19,6678,Failed
CH050140,CH-5,Chennai,2024-05-20,4176,Success
CH050141,CH-5,Chennai,2024-05-21,6731,Failed
CH050142,CH-5,Chennai,2024-05-22,6104,Failed
CH050143,CH-5,Chennai,2024-05-23,3106,Success
CH050144,CH-5,Chennai,2024-05-24,7300,Success
CH050145,CH-5,Chennai,2024-05-25,8921,Success
CH050146,CH-5,Chennai,2024-05-26,7010,Success
CH050147,CH-5,Chennai,2024-05-27,4498,Failed
CH050148,CH-5,Chennai,2024-05-28,8534,Success
CH050149,CH-5,Chennai,2024-05-29,3908,Failed
CH050150,CH-5,Chennai,2024-05-30,9335,Success
CH050151,CH-5,Chennai,2024-05-31,775,Success
CH050152,CH-5,Chennai,2024-06-01,1736,Failed
CH050153,CH-5,Chennai,2024-06-02,6394,Success
CH050154,CH-5,Chennai,2024-06-03,9753,Failed
CH050155,CH-5,Chennai,2024-06-04,5201,Success
CH050156,CH-5,Chennai,2024-06-05,1678,Failed
CH050157,CH-5,Chennai,2024-06-06,6159,Failed
CH050158,CH-5,Chennai,2024-06-07,9609,Success
CH050159,CH-5,Chennai,2024-06-08,9639,Failed
CH050160,CH-5,Chennai,2024-06-09,7576,Success
CH050161,CH-5,Chennai,2024-06-10,3250,Failed
CH050162,CH-5,Chennai,2024-06-11,3281,Failed
CH050163,CH-5,Chennai,2024-06-12,3002,Success
CH050164,CH-5,Chennai,2024-06-13,7967,Success
CH050165,CH-5,Chennai,2024-06-14,8113,Failed
CH050166,CH-5,Chennai,2024-06-15,1254,Failed
CH050167,CH-5,Chennai,2024-06-16,1204,Failed
CH050168,CH-5,Chennai,2024-06-17,3074,Success
CH050169,CH-5,Chennai,2024-06-18,2864,Failed
CH050170,CH-5,Chennai,2024-06-19,8587,Success
CH050171,CH-5,Chennai,2024-06-20,7822,Success
CH050172,CH-5,Chennai,2024-06-21,208,Success
CH050173,CH-5,Chennai,2024-06-22,3719,Success
CH050174,CH-5,Chennai,2024-06-23,4753,Success
CH050175,CH-5,Chennai,2024-06-24,9945,Success
CH050176,CH-5,Chennai,2024-06-25,9494,Success
CH050177,CH-5,Chennai,2024-06-26,3315,Failed
CH050178,CH-5,Chennai,2024-06-27,7246,Success
CH050179,CH-5,Chennai,2024-06-28,6463,Success
CH050180,CH-5,Chennai,2024-06-29,890,Failed
CH050181,CH-5,Chennai,2024-06-30,2351,Failed
CH050182,CH-5,Chennai,2024-07-01,8360,Failed
CH050183,CH-5,Chennai,2024-07-02,1398,Success
CH050184,CH-5,Chennai,2024-07-03,1593,Success
CH050185,CH-5,Chennai,2024-07-04,7397,Success
CH050186,CH-5,Chennai,2024-07-05,4615,Failed
CH050187,CH-5,Chennai,2024-07-06,2711,Failed
CH050188,CH-5,Chennai,2024-07-07,8399,Failed
CH050189,CH-5,Chennai,2024-07-08,6687,Failed
CH050190,CH-5,Chennai,2024-07-09,1174,Success
CH050191,CH-5,Chennai,2024-07-10,5654,Success
CH050192,CH-5,Chennai,2024-07-11,9139,Success
CH050193,CH-5,Chennai,2024-07-12,3100,Success
CH050194,CH-5,Chennai,2024-07-13,8433,Failed
CH050195,CH-5,Chennai,2024-07-14,7970,Success
CH050196,CH-5,Chennai,2024-07-15,651,Failed
CH050197,CH-5,Chennai,2024-07-16,8852,Success
CH050198,CH-5,Chennai,2024-07-17,6525,Failed
CH050199,CH-5,Chennai,2024-07-18,7180,Failed
CH030000,CH-3,Chennai,2024-01-01,8576,Failed
CH030001,CH-3,Chennai,2024-01-02,5603,Success
CH030002,CH-3,Chennai,2024-01-03,7056,Failed
CH030003,CH-3,Chennai,2024-01-04,1448,Failed
CH030004,CH-3,Chennai,2024-01-05,4276,Failed
CH030005,CH-3,Chennai,2024-01-06,7716,Success
CH030006,CH-3,Chennai,2024-01-07,8976,Success
CH030007,CH-3,Chennai,2024-01-08,5223,Failed
CH030008,CH-3,Chennai,2024-01-09,6404,Success
CH030009,CH-3,Chennai,2024-01-10,4252,Failed
CH030010,CH-3,Chennai,2024-01-11,5664,Success
CH030011,CH-3,Chennai,2024-01-12,7784,Success
CH030012,CH-3,Chennai,2024-01-13,9220,Success
CH030013,CH-3,Chennai,2024-01-14,8891,Success
CH030014,CH-3,Chennai,2024-01-15,4136,Failed
CH030015,CH-3,Chennai,2024-01-16,9415,Success
CH030016,CH-3,Chennai,2024-01-17,2328,Success
CH030017,CH-3,Chennai,2024-01-18,2029,Success
CH030018,CH-3,Chennai,2024-01-19,9511,Failed
CH030019,CH-3,Chennai,2024-01-20,314,Success
CH030020,CH-3,Chennai,2024-01-21,2762,Success
CH030021,CH-3,Chennai,2024-01-22,4187,Success
CH030022,CH-3,Chennai,2024-01-23,5826,Success
CH030023,CH-3,Chennai,2024-01-24,2740,Success
CH030024,CH-3,Chennai,2024-01-25,3632,Failed
CH030025,CH-3,Chennai,2024-01-26,4529,Success
CH030026,CH-3,Chennai,2024-01-27,4254,Success
CH030027,CH-3,Chennai,2024-01-28,8113,Failed
CH030028,CH-3,Chennai,2024-01-29,5351,Success
CH030029,CH-3,Chennai,2024-01-30,9307,Success
CH030030,CH-3,Chennai,2024-01-31,213,Success
CH030031,CH-3,Chennai,2024-02-01,2903,Success
CH030032,CH-3,Chennai,2024-02-02,8808,Failed
CH030033,CH-3,Chennai,2024-02-03,3092,Success
CH030034,CH-3,Chennai,2024-02-04,7391,Failed
CH030035,CH-3,Chennai,2024-02-05,3917,Failed
CH030036,CH-3,Chennai,2024-02-06,5346,Failed
CH030037,CH-3,Chennai,2024-02-07,4845,Success
CH030038,CH-3,Chennai,2024-02-08,6081,Success
CH030039,CH-3,Chennai,2024-02-09,8952,Failed
CH030040,CH-3,Chennai,2024-02-10,5091,Success
CH030041,CH-3,Chennai,2024-02-11,2533,Failed
CH030042,CH-3,Chennai,2024-02-12,9294,Success
CH030043,CH-3,Chennai,2024-02-13,6643,Failed
CH030044,CH-3,Chennai,2024-02-14,2698,Failed
CH030045,CH-3,Chennai,2024-02-15,144,Success
CH030046,CH-3,Chennai,2024-02-16,5841,Success
CH030047,CH-3,Chennai,2024-02-17,5898,Success
CH030048,CH-3,Chennai,2024-02-18,9370,Success
CH030049,CH-3,Chennai,2024-02-19,4511,Failed
CH030050,CH-3,Chennai,2024-02-20,4065,Success
CH030051,CH-3,Chennai,2024-02-21,7245,Success
CH030052,CH-3,Chennai,2024-02-22,8642,Failed
CH030053,CH-3,Chennai,2024-02-23,6550,Failed
CH030054,CH-3,Chennai,2024-02-24,2725,Failed
CH030055,CH-3,Chennai,2024-02-25,2558,Success
CH030056,CH-3,Chennai,2024-02-26,6618,Failed
CH030057,CH-3,Chennai,2024-02-27,7679,Success
CH030058,CH-3,Chennai,2024-02-28,4379,Success
CH030059,CH-3,Chennai,2024-02-29,2503,Success
CH030060,CH-3,Chennai,2024-03-01,6963,Success
CH030061,CH-3,Chennai,2024-03-02,8657,Failed
CH030062,CH-3,Chennai,2024-03-03,2499,Failed
CH030063,CH-3,Chennai,2024-03-04,5007,Success
CH030064,CH-3,Chennai,2024-03-05,8818,Failed
CH030065,CH-3,Chennai,2024-03-06,1595,Failed
CH030066,CH-3,Chennai,2024-03-07,3653,Failed
CH030067,CH-3,Chennai,2024-03-08,859,Failed
CH030068,CH-3,Chennai,2024-03-09,4662,Success
CH030069,CH-3,Chennai,2024-03-10,5038,Success
CH030070,CH-3,Chennai,2024-03-11,6381,Failed
CH030071,CH-3,Chennai,2024-03-12,9260,Success
CH030072,CH-3,Chennai,2024-03-13,7304,Failed
CH030073,CH-3,Chennai,2024-03-14,1722,Success
CH030074,CH-3,Chennai,2024-03-15,9675,Success
CH030075,CH-3,Chennai,2024-03-16,884,Success
CH030076,CH-3,Chennai,2024-03-17,3905,Failed
CH030077,CH-3,Chennai,2024-03-18,2832,Failed
CH030078,CH-3,Chennai,2024-03-19,1111,Failed
CH030079,CH-3,Chennai,2024-03-20,3214,Success
CH030080,CH-3,Chennai,2024-03-21,8418,Success
CH030081,CH-3,Chennai,2024-03-22,9578,Failed
CH030082,CH-3,Chennai,2024-03-23,334,Success
CH030083,CH-3,Chennai,2024-03-24,3538,Success
CH030084,CH-3,Chennai,2024-03-25,7197,Success
CH030085,CH-3,Chennai,2024-03-26,6565,Success
CH030086,CH-3,Chennai,2024-03-27,1811,Failed
CH030087,CH-3,Chennai,2024-03-28,2745,Failed
CH030088,CH-3,Chennai,2024-03-29,7288,Success
CH030089,CH-3,Chennai,2024-03-30,9288,Failed
CH030090,CH-3,Chennai,2024-03-31,2745,Success
CH030091,CH-3,Chennai,2024-04-01,9334,Failed
CH030092,CH-3,Chennai,2024-04-02,3356,Success
CH030093,CH-3,Chennai,2024-04-03,8392,Success
CH030094,CH-3,Chennai,2024-04-04,1291,Failed
CH030095,CH-3,Chennai,2024-04-05,4498,Success
CH030096,CH-3,Chennai,2024-04-06,9157,Success
CH030097,CH-3,Chennai,2024-04-07,9518,Success
CH030098,CH-3,Chennai,2024-04-08,4236,Success
CH030099,CH-3,Chennai,2024-04-09,8113,Failed
CH030100,CH-3,Chennai,2024-04-10,787,Failed
CH030101,CH-3,Chennai,2024-04-11,762,Success
CH030102,CH-3,Chennai,2024-04-12,1888,Success
CH030103,CH-3,Chennai,2024-04-13,3684,Failed
CH030104,CH-3,Chennai,2024-04-14,2452,Success
CH030105,CH-3,Chennai,2024-04-15,9976,Failed
CH030106,CH-3,Chennai,2024-04-16,9373,Success
CH030107,CH-3,Chennai,2024-04-17,8487,Failed
CH030108,CH-3,Chennai,2024-04-18,5189,Failed
CH030109,CH-3,Chennai,2024-04-19,9837,Failed
CH030110,CH-3,Chennai,2024-04-20,6580,Success
CH030111,CH-3,Chennai,2024-04-21,7178,Success
CH030112,CH-3,Chennai,2024-04-22,6791,Success
CH030113,CH-3,Chennai,2024-04-23,4623,Success
CH030114,CH-3,Chennai,2024-04-24,3210,Failed
CH030115,CH-3,Chennai,2024-04-25,5219,Success
CH030116,CH-3,Chennai,2024-04-26,8218,Failed
CH030117,CH-3,Chennai,2024-04-27,108,Success
CH030118,CH-3,Chennai,2024-04-28,1236,Success
CH030119,CH-3,Chennai,2024-04-29,1972,Success
CH030120,CH-3,Chennai,2024-04-30,2030,Failed
CH030121,CH-3,Chennai,2024-05-01,2366,Success
CH030122,CH-3,Chennai,2024-05-02,2144,Success
CH030123,CH-3,Chennai,2024-05-03,9878,Failed
CH030124,CH-3,Chennai,2024-05-04,1908,Success
CH030125,CH-3,Chennai,2024-05-05,5701,Failed
CH030126,CH-3,Chennai,2024-05-06,3755,Failed
CH030127,CH-3,Chennai,2024-05-07,1776,Success
CH030128,CH-3,Chennai,2024-05-08,3471,Failed
CH030129,CH-3,Chennai,2024-05-09,5516,Success
CH030130,CH-3,Chennai,2024-05-10,959,Failed
CH030131,CH-3,Chennai,2024-05-11,411,Success
CH030132,CH-3,Chennai,2024-05-12,9201,Success
CH030133,CH-3,Chennai,2024-05-13,174,Success
CH030134,CH-3,Chennai,2024-05-14,8789,Failed
CH030135,CH-3,Chennai,2024-05-15,8399,Failed
CH030136,CH-3,Chennai,2024-05-16,8052,Failed
CH030137,CH-3,Chennai,2024-05-17,4707,Failed
CH030138,CH-3,Chennai,2024-05-18,3475,Failed
CH030139,CH-3,Chennai,2024-05-19,3942,Success
CH030140,CH-3,Chennai,2024-05-20,5242,Success
CH030141,CH-3,Chennai,2024-05-21,1712,Failed
CH030142,CH-3,Chennai,2024-05-22,6342,Failed
CH030143,CH-3,Chennai,2024-05-23,3361,Success
CH030144,CH-3,Chennai,2024-05-24,5518,Failed
CH030145,CH-3,Chennai,2024-05-25,2612,Failed
CH030146,CH-3,Chennai,2024-05-26,2640,Failed
CH030147,CH-3,Chennai,2024-05-27,9370,Success
CH030148,CH-3,Chennai,2024-05-28,8102,Failed
CH030149,CH-3,Chennai,2024-05-29,6682,Failed
CH030150,CH-3,Chennai,2024-05-30,1326,Failed
CH030151,CH-3,Chennai,2024-05-31,4127,Success
CH030152,CH-3,Chennai,2024-06-01,2134,Failed
CH030153,CH-3,Chennai,2024-06-02,6537,Failed
CH030154,CH-3,Chennai,2024-06-03,107,Failed
CH030155,CH-3,Chennai,2024-06-04,9894,Success
CH030156,CH-3,Chennai,2024-06-05,1579,Success
CH030157,CH-3,Chennai,2024-06-06,8387,Success
CH030158,CH-3,Chennai,2024-06-07,4503,Failed
CH030159,CH-3,Chennai,2024-06-08,792,Success
CH030160,CH-3,Chennai,2024-06-09,9639,Failed
CH030161,CH-3,Chennai,2024-06-10,7656,Success
CH030162,CH-3,Chennai,2024-06-11,639,Failed
CH030163,CH-3,Chennai,2024-06-12,8348,Failed
CH030164,CH-3,Chennai,2024-06-13,9881,Failed
CH030165,CH-3,Chennai,2024-06-14,8051,Failed
CH030166,CH-3,Chennai,2024-06-15,7537,Success
CH030167,CH-3,Chennai,2024-06-16,7414,Success
CH030168,CH-3,Chennai,2024-06-17,3966,Failed
CH030169,CH-3,Chennai,2024-06-18,8448,Failed
CH030170,CH-3,Chennai,2024-06-19,9080,Success
CH030171,CH-3,Chennai,2024-06-20,2447,Failed
CH030172,CH-3,Chennai,2024-06-21,7919,Failed
CH030173,CH-3,Chennai,2024-06-22,4946,Success
CH030174,CH-3,Chennai,2024-06-23,7832,Failed
CH030175,CH-3,Chennai,2024-06-24,9660,Failed
CH030176,CH-3,Chennai,2024-06-25,5576,Failed
CH030177,CH-3,Chennai,2024-06-26,5459,Success
CH030178,CH-3,Chennai,2024-06-27,2861,Success
CH030179,CH-3,Chennai,2024-06-28,7611,Success
CH030180,CH-3,Chennai,2024-06-29,1749,Failed
CH030181,CH-3,Chennai,2024-06-30,5305,Success
CH030182,CH-3,Chennai,2024-07-01,5396,Failed
CH030183,CH-3,Chennai,2024-07-02,4158,Failed
CH030184,CH-3,Chennai,2024-07-03,6323,Success
CH030185,CH-3,Chennai,2024-07-04,4774,Failed
CH030186,CH-3,Chennai,2024-07-05,7744,Success
CH030187,CH-3,Chennai,2024-07-06,855,Success
CH030188,CH-3,Chennai,2024-07-07,8159,Success
CH030189,CH-3,Chennai,2024-07-08,159,Failed
CH030190,CH-3,Chennai,2024-07-09,5973,Success
CH030191,CH-3,Chennai,2024-07-10,1605,Success
CH030192,CH-3,Chennai,2024-07-11,7773,Success
CH030193,CH-3,Chennai,2024-07-12,4285,Success
CH030194,CH-3,Chennai,2024-07-13,2546,Failed
CH030195,CH-3,Chennai,2024-07-14,1907,Success
CH030196,CH-3,Chennai,2024-07-15,6461,Failed
CH030197,CH-3,Chennai,2024-07-16,2931,Success
CH030198,CH-3,Chennai,2024-07-17,4254,Failed
CH030199,CH-3,Chennai,2024-07-18,4344,Success
CH020000,CH-2,Chennai,2024-01-01,9064,Success
CH020001,CH-2,Chennai,2024-01-02,626,Failed
CH020002,CH-2,Chennai,2024-01-03,4942,Success
CH020003,CH-2,Chennai,2024-01-04,336,Success
CH020004,CH-2,Chennai,2024-01-05,8915,Failed
CH020005,CH-2,Chennai,2024-01-06,2043,Failed
CH020006,CH-2,Chennai,2024-01-07,486,Failed
CH020007,CH-2,Chennai,2024-01-08,7535,Failed
CH020008,CH-2,Chennai,2024-01-09,3049,Failed
CH020009,CH-2,Chennai,2024-01-10,563,Success
CH020010,CH-2,Chennai,2024-01-11,4242,Failed
CH020011,CH-2,Chennai,2024-01-12,9098,Failed
CH020012,CH-2,Chennai,2024-01-13,4740,Success
CH020013,CH-2,Chennai,2024-01-14,308,Failed
CH020014,CH-2,Chennai,2024-01-15,7718,Success
CH020015,CH-2,Chennai,2024-01-16,4178,Failed
CH020016,CH-2,Chennai,2024-01-17,7152,Success
CH020017,CH-2,Chennai,2024-01-18,3703,Success
CH020018,CH-2,Chennai,2024-01-19,2104,Success
CH020019,CH-2,Chennai,2024-01-20,5156,Failed
CH020020,CH-2,Chennai,2024-01-21,6050,Success
CH020021,CH-2,Chennai,2024-01-22,5530,Failed
CH020022,CH-2,Chennai,2024-01-23,9951,Failed
CH020023,CH-2,Chennai,2024-01-24,3098,Failed
CH020024,CH-2,Chennai,2024-01-25,4772,Success
CH020025,CH-2,Chennai,2024-01-26,9189,Success
CH020026,CH-2,Chennai,2024-01-27,8379,Success
CH020027,CH-2,Chennai,2024-01-28,1903,Success
CH020028,CH-2,Chennai,2024-01-29,3436,Failed
CH020029,CH-2,Chennai,2024-01-30,6866,Failed
CH020030,CH-2,Chennai,2024-01-31,5983,Failed
CH020031,CH-2,Chennai,2024-02-01,6097,Failed
CH020032,CH-2,Chennai,2024-02-02,6471,Failed
CH020033,CH-2,Chennai,2024-02-03,8419,Failed
CH020034,CH-2,Chennai,2024-02-04,9945,Failed
CH020035,CH-2,Chennai,2024-02-05,6584,Success
CH020036,CH-2,Chennai,2024-02-06,9221,Failed
CH020037,CH-2,Chennai,2024-02-07,3769,Success
CH020038,CH-2,Chennai,2024-02-08,3257,Failed
CH020039,CH-2,Chennai,2024-02-09,5270,Success
CH020040,CH-2,Chennai,2024-02-10,8456,Failed
CH020041,CH-2,Chennai,2024-02-11,7590,Success
CH020042,CH-2,Chennai,2024-02-12,2097,Success
CH020043,CH-2,Chennai,2024-02-13,1284,Success
CH020044,CH-2,Chennai,2024-02-14,5671,Failed
CH020045,CH-2,Chennai,2024-02-15,7300,Success
CH020046,CH-2,Chennai,2024-02-16,2975,Failed
CH020047,CH-2,Chennai,2024-02-17,3820,Success
CH020048,CH-2,Chennai,2024-02-18,9245,Success
CH020049,CH-2,Chennai,2024-02-19,6835,Failed
CH020050,CH-2,Chennai,2024-02-20,3253,Success
CH020051,CH-2,Chennai,2024-02-21,5684,Failed
CH020052,CH-2,Chennai,2024-02-22,1634,Failed
CH020053,CH-2,Chennai,2024-02-23,8403,Failed
CH020054,CH-2,Chennai,2024-02-24,531,Success
CH020055,CH-2,Chennai,2024-02-25,6002,Success
CH020056,CH-2,Chennai,2024-02-26,4728,Success
CH020057,CH-2,Chennai,2024-02-27,1179,Failed
CH020058,CH-2,Chennai,2024-02-28,759,Success
CH020059,CH-2,Chennai,2024-02-29,4498,Failed
CH020060,CH-2,Chennai,2024-03-01,3271,Failed
CH020061,CH-2,Chennai,2024-03-02,220,Failed
CH020062,CH-2,Chennai,2024-03-03,3247,Success
CH020063,CH-2,Chennai,2024-03-04,6254,Success
CH020064,CH-2,Chennai,2024-03-05,2585,Failed
CH020065,CH-2,Chennai,2024-03-06,1645,Success
CH020066,CH-2,Chennai,2024-03-07,6270,Success
CH020067,CH-2,Chennai,2024-03-08,527,Success
CH020068,CH-2,Chennai,2024-03-09,398,Success
CH020069,CH-2,Chennai,2024-03-10,5200,Success
CH020070,CH-2,Chennai,2024-03-11,2555,Success
CH020071,CH-2,Chennai,2024-03-12,9274,Failed
CH020072,CH-2,Chennai,2024-03-13,2143,Failed
CH020073,CH-2,Chennai,2024-03-14,9751,Success
CH020074,CH-2,Chennai,2024-03-15,1944,Success
CH020075,CH-2,Chennai,2024-03-16,165,Success
CH020076,CH-2,Chennai,2024-03-17,7281,Success
CH020077,CH-2,Chennai,2024-03-18,2987,Success
CH020078,CH-2,Chennai,2024-03-19,5851,Failed
CH020079,CH-2,Chennai,2024-03-20,5645,Failed
CH020080,CH-2,Chennai,2024-03-21,9215,Success
CH020081,CH-2,Chennai,2024-03-22,2324,Success
CH020082,CH-2,Chennai,2024-03-23,2305,Failed
CH020083,CH-2,Chennai,2024-03-24,8562,Success
CH020084,CH-2,Chennai,2024-03-25,8179,Failed
CH020085,CH-2,Chennai,2024-03-26,3896,Success
CH020086,CH-2,Chennai,2024-03-27,9860,Success
CH020087,CH-2,Chennai,2024-03-28,6729,Failed
CH020088,CH-2,Chennai,2024-03-29,9754,Success
CH020089,CH-2,Chennai,2024-03-30,3368,Failed
CH020090,CH-2,Chennai,2024-03-31,5230,Success
CH020091,CH-2,Chennai,2024-04-01,480,Failed
